pelicula_id,actor_id
MOV000239,ACT000411
MOV000239,ACT000316
MOV000239,ACT000146
MOV000239,ACT000037
MOV000239,ACT000278
MOV000239,ACT000052
MOV000240,ACT000258
MOV000240,ACT000366
MOV000240,ACT000559
MOV000240,ACT000495
MOV000240,ACT000334
MOV000240,ACT000463
MOV000240,ACT000184
MOV000240,ACT000529
MOV000240,ACT000330
MOV000241,ACT000486
MOV000241,ACT000451
MOV000241,ACT000276
MOV000241,ACT000421
MOV000241,ACT000274
MOV000241,ACT000379
MOV000241,ACT000550
MOV000241,ACT000030
MOV000241,ACT000240
MOV000241,ACT000167
MOV000241,ACT000407
MOV000242,ACT000510
MOV000242,ACT000154
MOV000242,ACT000195
MOV000242,ACT000076
MOV000242,ACT000492
MOV000242,ACT000371
MOV000242,ACT000417
MOV000242,ACT000062
MOV000242,ACT000237
MOV000242,ACT000408
MOV000242,ACT000393
MOV000243,ACT000209
MOV000243,ACT000509
MOV000243,ACT000090
MOV000243,ACT000091
MOV000243,ACT000268
MOV000243,ACT000101
MOV000243,ACT000173
MOV000244,ACT000010
MOV000244,ACT000536
MOV000244,ACT000203
MOV000244,ACT000505
MOV000244,ACT000433
MOV000244,ACT000458
MOV000244,ACT000363
MOV000244,ACT000052
MOV000244,ACT000081
MOV000245,ACT000210
MOV000245,ACT000118
MOV000245,ACT000056
MOV000245,ACT000217
MOV000245,ACT000048
MOV000245,ACT000396
MOV000246,ACT000208
MOV000246,ACT000440
MOV000246,ACT000235
MOV000246,ACT000489
MOV000246,ACT000036
MOV000246,ACT000120
MOV000246,ACT000242
MOV000246,ACT000457
MOV000246,ACT000406
MOV000246,ACT000382
MOV000246,ACT000297
MOV000247,ACT000020
MOV000247,ACT000536
MOV000247,ACT000344
MOV000247,ACT000467
MOV000247,ACT000202
MOV000247,ACT000438
MOV000247,ACT000023
MOV000247,ACT000082
MOV000247,ACT000377
MOV000247,ACT000316
MOV000247,ACT000200
MOV000247,ACT000487
MOV000248,ACT000359
MOV000248,ACT000370
MOV000248,ACT000465
MOV000248,ACT000275
MOV000248,ACT000424
MOV000248,ACT000260
MOV000249,ACT000122
MOV000249,ACT000423
MOV000249,ACT000267
MOV000249,ACT000206
MOV000249,ACT000307
MOV000249,ACT000551
MOV000249,ACT000299
MOV000250,ACT000114
MOV000250,ACT000134
MOV000250,ACT000211
MOV000250,ACT000132
MOV000250,ACT000434
MOV000250,ACT000274
MOV000250,ACT000153
MOV000250,ACT000548
MOV000250,ACT000335
MOV000250,ACT000496
MOV000250,ACT000349
MOV000250,ACT000427
MOV000251,ACT000186
MOV000251,ACT000558
MOV000251,ACT000287
MOV000251,ACT000049
MOV000251,ACT000468
MOV000251,ACT000371
MOV000251,ACT000232
MOV000251,ACT000297
MOV000251,ACT000167
MOV000251,ACT000526
MOV000251,ACT000368
MOV000251,ACT000400
MOV000251,ACT000511
MOV000252,ACT000324
MOV000252,ACT000359
MOV000252,ACT000523
MOV000252,ACT000503
MOV000252,ACT000469
MOV000252,ACT000474
MOV000252,ACT000231
MOV000252,ACT000377
MOV000252,ACT000146
MOV000253,ACT000039
MOV000253,ACT000415
MOV000253,ACT000437
MOV000253,ACT000516
MOV000253,ACT000365
MOV000253,ACT000433
MOV000253,ACT000420
MOV000253,ACT000059
MOV000253,ACT000449
MOV000253,ACT000007
MOV000253,ACT000522
MOV000253,ACT000377
MOV000253,ACT000220
MOV000253,ACT000161
MOV000253,ACT000465
MOV000254,ACT000023
MOV000254,ACT000332
MOV000254,ACT000534
MOV000254,ACT000133
MOV000254,ACT000206
MOV000254,ACT000032
MOV000254,ACT000038
MOV000254,ACT000189
MOV000254,ACT000136
MOV000254,ACT000024
MOV000254,ACT000029
MOV000254,ACT000286
MOV000254,ACT000388
MOV000254,ACT000319
MOV000255,ACT000200
MOV000255,ACT000298
MOV000255,ACT000059
MOV000255,ACT000552
MOV000255,ACT000223
MOV000255,ACT000452
MOV000255,ACT000027
MOV000255,ACT000306
MOV000255,ACT000537
MOV000255,ACT000006
MOV000255,ACT000207
MOV000255,ACT000031
MOV000256,ACT000375
MOV000256,ACT000228
MOV000256,ACT000434
MOV000256,ACT000308
MOV000256,ACT000460
MOV000256,ACT000468
MOV000256,ACT000419
MOV000256,ACT000078
MOV000256,ACT000367
MOV000256,ACT000426
MOV000256,ACT000216
MOV000257,ACT000026
MOV000257,ACT000303
MOV000257,ACT000088
MOV000257,ACT000511
MOV000257,ACT000385
MOV000257,ACT000057
MOV000257,ACT000146
MOV000258,ACT000204
MOV000258,ACT000426
MOV000258,ACT000003
MOV000258,ACT000429
MOV000258,ACT000255
MOV000258,ACT000088
MOV000258,ACT000298
MOV000258,ACT000550
MOV000258,ACT000009
MOV000258,ACT000182
MOV000259,ACT000324
MOV000259,ACT000127
MOV000259,ACT000182
MOV000259,ACT000452
MOV000259,ACT000246
MOV000259,ACT000021
MOV000259,ACT000464
MOV000259,ACT000462
MOV000259,ACT000533
MOV000259,ACT000325
MOV000259,ACT000475
MOV000259,ACT000321
MOV000259,ACT000339
MOV000259,ACT000096
MOV000260,ACT000172
MOV000260,ACT000272
MOV000260,ACT000152
MOV000260,ACT000104
MOV000260,ACT000237
MOV000260,ACT000495
MOV000260,ACT000075
MOV000260,ACT000034
MOV000260,ACT000533
MOV000260,ACT000115
MOV000260,ACT000199
MOV000260,ACT000396
MOV000260,ACT000387
MOV000261,ACT000535
MOV000261,ACT000095
MOV000261,ACT000148
MOV000261,ACT000364
MOV000261,ACT000487
MOV000261,ACT000419
MOV000261,ACT000244
MOV000261,ACT000333
MOV000261,ACT000379
MOV000261,ACT000210
MOV000261,ACT000430
MOV000261,ACT000094
MOV000261,ACT000204
MOV000262,ACT000383
MOV000262,ACT000121
MOV000262,ACT000438
MOV000262,ACT000291
MOV000262,ACT000135
MOV000262,ACT000237
MOV000262,ACT000066
MOV000262,ACT000013
MOV000262,ACT000271
MOV000263,ACT000351
MOV000263,ACT000247
MOV000263,ACT000367
MOV000263,ACT000509
MOV000263,ACT000084
MOV000263,ACT000546
MOV000263,ACT000036
MOV000263,ACT000107
MOV000263,ACT000113
MOV000264,ACT000327
MOV000264,ACT000072
MOV000264,ACT000411
MOV000264,ACT000174
MOV000264,ACT000200
MOV000264,ACT000233
MOV000264,ACT000332
MOV000264,ACT000194
MOV000264,ACT000397
MOV000264,ACT000410
MOV000265,ACT000490
MOV000265,ACT000083
MOV000265,ACT000377
MOV000265,ACT000225
MOV000265,ACT000380
MOV000265,ACT000334
MOV000265,ACT000277
MOV000265,ACT000288
MOV000265,ACT000327
MOV000265,ACT000445
MOV000265,ACT000186
MOV000265,ACT000374
MOV000265,ACT000546
MOV000265,ACT000349
MOV000266,ACT000032
MOV000266,ACT000065
MOV000266,ACT000428
MOV000266,ACT000174
MOV000266,ACT000498
MOV000266,ACT000364
MOV000266,ACT000037
MOV000266,ACT000382
MOV000266,ACT000485
MOV000266,ACT000127
MOV000267,ACT000404
MOV000267,ACT000374
MOV000267,ACT000472
MOV000267,ACT000219
MOV000267,ACT000018
MOV000268,ACT000451
MOV000268,ACT000054
MOV000268,ACT000148
MOV000268,ACT000336
MOV000268,ACT000065
MOV000268,ACT000008
MOV000268,ACT000394
MOV000268,ACT000109
MOV000268,ACT000499
MOV000268,ACT000102
MOV000268,ACT000185
MOV000268,ACT000258
MOV000269,ACT000473
MOV000269,ACT000054
MOV000269,ACT000310
MOV000269,ACT000217
MOV000269,ACT000023
MOV000269,ACT000196
MOV000270,ACT000540
MOV000270,ACT000474
MOV000270,ACT000476
MOV000270,ACT000212
MOV000270,ACT000197
MOV000270,ACT000311
MOV000270,ACT000164
MOV000270,ACT000318
MOV000270,ACT000226
MOV000270,ACT000117
MOV000270,ACT000467
MOV000270,ACT000444
MOV000270,ACT000273
MOV000270,ACT000047
MOV000271,ACT000457
MOV000271,ACT000479
MOV000271,ACT000218
MOV000271,ACT000010
MOV000271,ACT000109
MOV000271,ACT000082
MOV000271,ACT000019
MOV000271,ACT000080
MOV000271,ACT000509
MOV000271,ACT000506
MOV000271,ACT000257
MOV000271,ACT000123
MOV000271,ACT000194
MOV000272,ACT000539
MOV000272,ACT000074
MOV000272,ACT000380
MOV000272,ACT000465
MOV000272,ACT000181
MOV000272,ACT000387
MOV000272,ACT000133
MOV000272,ACT000374
MOV000272,ACT000356
MOV000272,ACT000021
MOV000272,ACT000544
MOV000272,ACT000354
MOV000272,ACT000128
MOV000272,ACT000036
MOV000273,ACT000345
MOV000273,ACT000013
MOV000273,ACT000262
MOV000273,ACT000524
MOV000273,ACT000275
MOV000273,ACT000400
MOV000273,ACT000062
MOV000273,ACT000329
MOV000273,ACT000004
MOV000273,ACT000344
MOV000273,ACT000522
MOV000273,ACT000491
MOV000273,ACT000505
MOV000274,ACT000524
MOV000274,ACT000086
MOV000274,ACT000436
MOV000274,ACT000186
MOV000274,ACT000035
MOV000274,ACT000405
MOV000274,ACT000352
MOV000275,ACT000412
MOV000275,ACT000401
MOV000275,ACT000470
MOV000275,ACT000417
MOV000275,ACT000304
MOV000275,ACT000446
MOV000275,ACT000544
MOV000275,ACT000435
MOV000275,ACT000167
MOV000275,ACT000517
MOV000275,ACT000252
MOV000275,ACT000312
MOV000275,ACT000113
MOV000275,ACT000483
MOV000275,ACT000553
MOV000276,ACT000397
MOV000276,ACT000154
MOV000276,ACT000076
MOV000276,ACT000487
MOV000276,ACT000314
MOV000276,ACT000030
MOV000276,ACT000237
MOV000276,ACT000011
MOV000276,ACT000505
MOV000276,ACT000409
MOV000276,ACT000201
MOV000276,ACT000121
MOV000276,ACT000556
MOV000276,ACT000055
MOV000276,ACT000355
MOV000277,ACT000338
MOV000277,ACT000182
MOV000277,ACT000431
MOV000277,ACT000326
MOV000277,ACT000172
MOV000277,ACT000001
MOV000277,ACT000358
MOV000277,ACT000416
MOV000277,ACT000517
MOV000277,ACT000310
MOV000277,ACT000030
MOV000277,ACT000045
MOV000277,ACT000007
MOV000277,ACT000142
MOV000277,ACT000148
MOV000278,ACT000014
MOV000278,ACT000316
MOV000278,ACT000030
MOV000278,ACT000476
MOV000278,ACT000140
MOV000278,ACT000328
MOV000278,ACT000219
MOV000279,ACT000366
MOV000279,ACT000242
MOV000279,ACT000443
MOV000279,ACT000473
MOV000279,ACT000237
MOV000279,ACT000235
MOV000279,ACT000040
MOV000279,ACT000516
MOV000279,ACT000258
MOV000279,ACT000333
MOV000279,ACT000480
MOV000279,ACT000508
MOV000279,ACT000203
MOV000279,ACT000448
MOV000279,ACT000558
MOV000280,ACT000063
MOV000280,ACT000506
MOV000280,ACT000437
MOV000280,ACT000262
MOV000280,ACT000235
MOV000280,ACT000129
MOV000280,ACT000359
MOV000280,ACT000419
MOV000280,ACT000146
MOV000280,ACT000124
MOV000280,ACT000003
MOV000280,ACT000168
MOV000280,ACT000014
MOV000281,ACT000528
MOV000281,ACT000438
MOV000281,ACT000070
MOV000281,ACT000378
MOV000281,ACT000232
MOV000281,ACT000455
MOV000281,ACT000208
MOV000281,ACT000462
MOV000281,ACT000516
MOV000282,ACT000332
MOV000282,ACT000392
MOV000282,ACT000446
MOV000282,ACT000364
MOV000282,ACT000539
MOV000282,ACT000468
MOV000282,ACT000057
MOV000282,ACT000060
MOV000282,ACT000304
MOV000282,ACT000401
MOV000282,ACT000002
MOV000282,ACT000328
MOV000282,ACT000323
MOV000282,ACT000117
MOV000282,ACT000291
MOV000283,ACT000100
MOV000283,ACT000059
MOV000283,ACT000053
MOV000283,ACT000198
MOV000283,ACT000486
MOV000283,ACT000170
MOV000283,ACT000039
MOV000283,ACT000162
MOV000284,ACT000550
MOV000284,ACT000035
MOV000284,ACT000055
MOV000284,ACT000483
MOV000284,ACT000344
MOV000284,ACT000501
MOV000284,ACT000477
MOV000284,ACT000554
MOV000284,ACT000420
MOV000284,ACT000384
MOV000284,ACT000377
MOV000284,ACT000428
MOV000284,ACT000206
MOV000285,ACT000012
MOV000285,ACT000535
MOV000285,ACT000454
MOV000285,ACT000312
MOV000285,ACT000251
MOV000285,ACT000365
MOV000285,ACT000408
MOV000285,ACT000483
MOV000285,ACT000169
MOV000286,ACT000154
MOV000286,ACT000035
MOV000286,ACT000146
MOV000286,ACT000349
MOV000286,ACT000450
MOV000287,ACT000015
MOV000287,ACT000092
MOV000287,ACT000395
MOV000287,ACT000103
MOV000287,ACT000025
MOV000287,ACT000477
MOV000287,ACT000463
MOV000287,ACT000150
MOV000287,ACT000359
MOV000287,ACT000466
MOV000287,ACT000216
MOV000287,ACT000371
MOV000288,ACT000170
MOV000288,ACT000361
MOV000288,ACT000404
MOV000288,ACT000057
MOV000288,ACT000528
MOV000288,ACT000350
MOV000288,ACT000205
MOV000289,ACT000213
MOV000289,ACT000127
MOV000289,ACT000385
MOV000289,ACT000370
MOV000289,ACT000538
MOV000289,ACT000221
MOV000289,ACT000207
MOV000289,ACT000452
MOV000289,ACT000170
MOV000289,ACT000348
MOV000289,ACT000383
MOV000289,ACT000098
MOV000289,ACT000454
MOV000290,ACT000107
MOV000290,ACT000508
MOV000290,ACT000184
MOV000290,ACT000438
MOV000290,ACT000233
MOV000290,ACT000406
MOV000290,ACT000265
MOV000290,ACT000377
MOV000290,ACT000553
MOV000290,ACT000358
MOV000290,ACT000052
MOV000290,ACT000310
MOV000290,ACT000147
MOV000290,ACT000159
MOV000290,ACT000417
MOV000291,ACT000088
MOV000291,ACT000531
MOV000291,ACT000516
MOV000291,ACT000384
MOV000291,ACT000188
MOV000291,ACT000205
MOV000291,ACT000234
MOV000291,ACT000503
MOV000291,ACT000426
MOV000291,ACT000382
MOV000291,ACT000450
MOV000291,ACT000086
MOV000292,ACT000271
MOV000292,ACT000032
MOV000292,ACT000334
MOV000292,ACT000503
MOV000292,ACT000103
MOV000292,ACT000466
MOV000292,ACT000276
MOV000293,ACT000059
MOV000293,ACT000505
MOV000293,ACT000207
MOV000293,ACT000310
MOV000293,ACT000172
MOV000294,ACT000414
MOV000294,ACT000172
MOV000294,ACT000020
MOV000294,ACT000049
MOV000294,ACT000281
MOV000294,ACT000490
MOV000294,ACT000534
MOV000294,ACT000099
MOV000294,ACT000231
MOV000294,ACT000228
MOV000294,ACT000440
MOV000295,ACT000273
MOV000295,ACT000087
MOV000295,ACT000366
MOV000295,ACT000340
MOV000295,ACT000007
MOV000296,ACT000558
MOV000296,ACT000453
MOV000296,ACT000297
MOV000296,ACT000070
MOV000296,ACT000101
MOV000296,ACT000059
MOV000297,ACT000070
MOV000297,ACT000034
MOV000297,ACT000297
MOV000297,ACT000525
MOV000297,ACT000497
MOV000297,ACT000017
MOV000297,ACT000441
MOV000297,ACT000141
MOV000297,ACT000532
MOV000297,ACT000397
MOV000297,ACT000184
MOV000298,ACT000180
MOV000298,ACT000487
MOV000298,ACT000058
MOV000298,ACT000526
MOV000298,ACT000545
MOV000298,ACT000118
MOV000298,ACT000425
MOV000298,ACT000293
MOV000298,ACT000184
MOV000299,ACT000080
MOV000299,ACT000153
MOV000299,ACT000127
MOV000299,ACT000475
MOV000299,ACT000032
MOV000299,ACT000061
MOV000299,ACT000095
MOV000299,ACT000542
MOV000299,ACT000514
MOV000299,ACT000310
MOV000300,ACT000016
MOV000300,ACT000103
MOV000300,ACT000442
MOV000300,ACT000522
MOV000300,ACT000405
MOV000300,ACT000024
MOV000300,ACT000512
MOV000300,ACT000303
MOV000300,ACT000523
MOV000300,ACT000447
MOV000300,ACT000145
MOV000300,ACT000390
MOV000301,ACT000459
MOV000301,ACT000024
MOV000301,ACT000513
MOV000301,ACT000405
MOV000301,ACT000112
MOV000301,ACT000493
MOV000301,ACT000269
MOV000301,ACT000036
MOV000301,ACT000099
MOV000301,ACT000224
MOV000301,ACT000284
MOV000301,ACT000194
MOV000301,ACT000512
MOV000301,ACT000228
MOV000302,ACT000441
MOV000302,ACT000037
MOV000302,ACT000086
MOV000302,ACT000235
MOV000302,ACT000470
MOV000302,ACT000468
MOV000302,ACT000336
MOV000302,ACT000376
MOV000302,ACT000412
MOV000302,ACT000456
MOV000302,ACT000317
MOV000302,ACT000486
MOV000302,ACT000347
MOV000302,ACT000518
MOV000303,ACT000025
MOV000303,ACT000006
MOV000303,ACT000364
MOV000303,ACT000348
MOV000303,ACT000397
MOV000303,ACT000263
MOV000303,ACT000127
MOV000303,ACT000222
MOV000303,ACT000147
MOV000304,ACT000426
MOV000304,ACT000140
MOV000304,ACT000178
MOV000304,ACT000189
MOV000304,ACT000085
MOV000304,ACT000174
MOV000304,ACT000086
MOV000305,ACT000476
MOV000305,ACT000124
MOV000305,ACT000552
MOV000305,ACT000508
MOV000305,ACT000176
MOV000305,ACT000325
MOV000306,ACT000370
MOV000306,ACT000254
MOV000306,ACT000555
MOV000306,ACT000328
MOV000306,ACT000016
MOV000306,ACT000524
MOV000306,ACT000257
MOV000306,ACT000150
MOV000306,ACT000209
MOV000307,ACT000350
MOV000307,ACT000493
MOV000307,ACT000479
MOV000307,ACT000137
MOV000307,ACT000185
MOV000307,ACT000532
MOV000307,ACT000308
MOV000307,ACT000005
MOV000307,ACT000216
MOV000307,ACT000275
MOV000308,ACT000254
MOV000308,ACT000240
MOV000308,ACT000149
MOV000308,ACT000005
MOV000308,ACT000397
MOV000308,ACT000492
MOV000308,ACT000539
MOV000308,ACT000527
MOV000308,ACT000261
MOV000308,ACT000024
MOV000308,ACT000249
MOV000308,ACT000458
MOV000308,ACT000477
MOV000308,ACT000164
MOV000308,ACT000324
MOV000309,ACT000531
MOV000309,ACT000130
MOV000309,ACT000204
MOV000309,ACT000448
MOV000309,ACT000174
MOV000309,ACT000110
MOV000309,ACT000497
MOV000309,ACT000146
MOV000310,ACT000395
MOV000310,ACT000252
MOV000310,ACT000024
MOV000310,ACT000366
MOV000310,ACT000377
MOV000310,ACT000080
MOV000310,ACT000184
MOV000311,ACT000210
MOV000311,ACT000082
MOV000311,ACT000245
MOV000311,ACT000036
MOV000311,ACT000284
MOV000312,ACT000447
MOV000312,ACT000372
MOV000312,ACT000190
MOV000312,ACT000262
MOV000312,ACT000002
MOV000312,ACT000504
MOV000312,ACT000230
MOV000312,ACT000312
MOV000312,ACT000096
MOV000312,ACT000337
MOV000312,ACT000390
MOV000312,ACT000094
MOV000312,ACT000113
MOV000312,ACT000413
MOV000313,ACT000483
MOV000313,ACT000526
MOV000313,ACT000107
MOV000313,ACT000272
MOV000313,ACT000186
MOV000313,ACT000331
MOV000313,ACT000383
MOV000313,ACT000323
MOV000313,ACT000519
MOV000313,ACT000253
MOV000313,ACT000423
MOV000313,ACT000267
MOV000314,ACT000262
MOV000314,ACT000025
MOV000314,ACT000014
MOV000314,ACT000068
MOV000314,ACT000540
MOV000315,ACT000399
MOV000315,ACT000546
MOV000315,ACT000344
MOV000315,ACT000359
MOV000315,ACT000537
MOV000315,ACT000356
MOV000315,ACT000015
MOV000315,ACT000343
MOV000316,ACT000312
MOV000316,ACT000090
MOV000316,ACT000266
MOV000316,ACT000294
MOV000316,ACT000549
MOV000316,ACT000401
MOV000316,ACT000391
MOV000316,ACT000200
MOV000316,ACT000356
MOV000316,ACT000472
MOV000316,ACT000161
MOV000316,ACT000349
MOV000316,ACT000486
MOV000317,ACT000555
MOV000317,ACT000518
MOV000317,ACT000003
MOV000317,ACT000269
MOV000317,ACT000398
MOV000317,ACT000461
MOV000317,ACT000197
MOV000317,ACT000475
MOV000317,ACT000170
MOV000317,ACT000478
MOV000318,ACT000089
MOV000318,ACT000251
MOV000318,ACT000195
MOV000318,ACT000534
MOV000318,ACT000372
MOV000319,ACT000270
MOV000319,ACT000429
MOV000319,ACT000032
MOV000319,ACT000294
MOV000319,ACT000510
MOV000319,ACT000492
MOV000319,ACT000186
MOV000319,ACT000234
MOV000319,ACT000445
MOV000319,ACT000088
MOV000319,ACT000138
MOV000319,ACT000004
MOV000320,ACT000093
MOV000320,ACT000384
MOV000320,ACT000225
MOV000320,ACT000082
MOV000320,ACT000329
MOV000320,ACT000545
MOV000320,ACT000207
MOV000320,ACT000364
MOV000320,ACT000153
MOV000320,ACT000231
MOV000320,ACT000182
MOV000320,ACT000505
MOV000321,ACT000333
MOV000321,ACT000292
MOV000321,ACT000172
MOV000321,ACT000276
MOV000321,ACT000042
MOV000321,ACT000529
MOV000321,ACT000423
MOV000321,ACT000170
MOV000322,ACT000358
MOV000322,ACT000437
MOV000322,ACT000325
MOV000322,ACT000509
MOV000322,ACT000329
MOV000322,ACT000025
MOV000322,ACT000537
MOV000322,ACT000254
MOV000323,ACT000037
MOV000323,ACT000224
MOV000323,ACT000550
MOV000323,ACT000555
MOV000323,ACT000158
MOV000323,ACT000147
MOV000323,ACT000166
MOV000323,ACT000444
MOV000323,ACT000370
MOV000323,ACT000050
MOV000323,ACT000234
MOV000324,ACT000032
MOV000324,ACT000255
MOV000324,ACT000109
MOV000324,ACT000328
MOV000324,ACT000197
MOV000324,ACT000046
MOV000324,ACT000140
MOV000324,ACT000154
MOV000325,ACT000188
MOV000325,ACT000079
MOV000325,ACT000340
MOV000325,ACT000111
MOV000325,ACT000337
MOV000325,ACT000190
MOV000325,ACT000483
MOV000325,ACT000205
MOV000325,ACT000246
MOV000325,ACT000104
MOV000325,ACT000209
MOV000325,ACT000244
MOV000325,ACT000552
MOV000325,ACT000369
MOV000325,ACT000155
MOV000326,ACT000331
MOV000326,ACT000349
MOV000326,ACT000073
MOV000326,ACT000149
MOV000326,ACT000235
MOV000326,ACT000042
MOV000326,ACT000275
MOV000327,ACT000384
MOV000327,ACT000545
MOV000327,ACT000270
MOV000327,ACT000318
MOV000327,ACT000202
MOV000327,ACT000430
MOV000328,ACT000210
MOV000328,ACT000147
MOV000328,ACT000005
MOV000328,ACT000126
MOV000328,ACT000366
MOV000328,ACT000132
MOV000328,ACT000088
MOV000328,ACT000184
MOV000328,ACT000298
MOV000328,ACT000089
MOV000328,ACT000257
MOV000329,ACT000139
MOV000329,ACT000220
MOV000329,ACT000170
MOV000329,ACT000341
MOV000329,ACT000414
MOV000329,ACT000182
MOV000330,ACT000139
MOV000330,ACT000322
MOV000330,ACT000524
MOV000330,ACT000081
MOV000330,ACT000308
MOV000330,ACT000049
MOV000330,ACT000536
MOV000330,ACT000066
MOV000330,ACT000249
MOV000330,ACT000040
MOV000330,ACT000323
MOV000330,ACT000099
MOV000330,ACT000294
MOV000330,ACT000346
MOV000330,ACT000023
MOV000331,ACT000004
MOV000331,ACT000001
MOV000331,ACT000363
MOV000331,ACT000442
MOV000331,ACT000074
MOV000331,ACT000099
MOV000331,ACT000436
MOV000331,ACT000089
MOV000331,ACT000556
MOV000331,ACT000541
MOV000332,ACT000312
MOV000332,ACT000169
MOV000332,ACT000331
MOV000332,ACT000100
MOV000332,ACT000241
MOV000332,ACT000446
MOV000332,ACT000479
MOV000332,ACT000105
MOV000332,ACT000544
MOV000332,ACT000462
MOV000333,ACT000003
MOV000333,ACT000041
MOV000333,ACT000455
MOV000333,ACT000410
MOV000333,ACT000468
MOV000333,ACT000025
MOV000333,ACT000344
MOV000333,ACT000271
MOV000333,ACT000433
MOV000333,ACT000336
MOV000333,ACT000346
MOV000333,ACT000061
MOV000333,ACT000554
MOV000334,ACT000433
MOV000334,ACT000280
MOV000334,ACT000436
MOV000334,ACT000210
MOV000334,ACT000397
MOV000334,ACT000283
MOV000334,ACT000227
MOV000334,ACT000515
MOV000334,ACT000551
MOV000334,ACT000430
MOV000334,ACT000559
MOV000334,ACT000311
MOV000334,ACT000249
MOV000335,ACT000114
MOV000335,ACT000404
MOV000335,ACT000461
MOV000335,ACT000293
MOV000335,ACT000438
MOV000335,ACT000133
MOV000336,ACT000038
MOV000336,ACT000239
MOV000336,ACT000382
MOV000336,ACT000528
MOV000336,ACT000363
MOV000336,ACT000390
MOV000336,ACT000452
MOV000337,ACT000319
MOV000337,ACT000239
MOV000337,ACT000253
MOV000337,ACT000016
MOV000337,ACT000242
MOV000337,ACT000442
MOV000337,ACT000412
MOV000338,ACT000021
MOV000338,ACT000174
MOV000338,ACT000459
MOV000338,ACT000013
MOV000338,ACT000499
MOV000338,ACT000147
MOV000338,ACT000301
MOV000338,ACT000193
MOV000338,ACT000258
MOV000338,ACT000087
MOV000338,ACT000464
MOV000339,ACT000173
MOV000339,ACT000417
MOV000339,ACT000318
MOV000339,ACT000263
MOV000339,ACT000179
MOV000339,ACT000207
MOV000339,ACT000108
MOV000339,ACT000037
MOV000339,ACT000169
MOV000340,ACT000194
MOV000340,ACT000257
MOV000340,ACT000111
MOV000340,ACT000386
MOV000340,ACT000186
MOV000340,ACT000513
MOV000340,ACT000173
MOV000341,ACT000341
MOV000341,ACT000496
MOV000341,ACT000298
MOV000341,ACT000240
MOV000341,ACT000038
MOV000341,ACT000182
MOV000341,ACT000373
MOV000341,ACT000295
MOV000342,ACT000419
MOV000342,ACT000179
MOV000342,ACT000092
MOV000342,ACT000215
MOV000342,ACT000522
MOV000342,ACT000300
MOV000342,ACT000442
MOV000342,ACT000124
MOV000343,ACT000360
MOV000343,ACT000440
MOV000343,ACT000314
MOV000343,ACT000373
MOV000343,ACT000493
MOV000343,ACT000174
MOV000343,ACT000292
MOV000343,ACT000530
MOV000343,ACT000125
MOV000343,ACT000045
MOV000343,ACT000480
MOV000343,ACT000037
MOV000343,ACT000364
MOV000343,ACT000023
MOV000344,ACT000122
MOV000344,ACT000083
MOV000344,ACT000223
MOV000344,ACT000040
MOV000344,ACT000191
MOV000344,ACT000528
MOV000344,ACT000507
MOV000344,ACT000111
MOV000344,ACT000368
MOV000344,ACT000335
MOV000344,ACT000519
MOV000345,ACT000212
MOV000345,ACT000143
MOV000345,ACT000400
MOV000345,ACT000493
MOV000345,ACT000272
MOV000345,ACT000537
MOV000345,ACT000056
MOV000345,ACT000330
MOV000345,ACT000217
MOV000345,ACT000108
MOV000345,ACT000182
MOV000346,ACT000038
MOV000346,ACT000073
MOV000346,ACT000281
MOV000346,ACT000271
MOV000346,ACT000469
MOV000346,ACT000515
MOV000346,ACT000130
MOV000346,ACT000235
MOV000346,ACT000247
MOV000346,ACT000278
MOV000346,ACT000294
MOV000346,ACT000172
MOV000346,ACT000197
MOV000346,ACT000454
MOV000347,ACT000229
MOV000347,ACT000129
MOV000347,ACT000410
MOV000347,ACT000451
MOV000347,ACT000335
MOV000347,ACT000021
MOV000347,ACT000353
MOV000347,ACT000208
MOV000347,ACT000126
MOV000347,ACT000545
MOV000347,ACT000395
MOV000347,ACT000156
MOV000348,ACT000285
MOV000348,ACT000123
MOV000348,ACT000218
MOV000348,ACT000432
MOV000348,ACT000343
MOV000348,ACT000481
MOV000348,ACT000551
MOV000349,ACT000367
MOV000349,ACT000188
MOV000349,ACT000459
MOV000349,ACT000423
MOV000349,ACT000465
MOV000349,ACT000203
MOV000349,ACT000267
MOV000349,ACT000149
MOV000349,ACT000462
MOV000349,ACT000116
MOV000349,ACT000366
MOV000349,ACT000287
MOV000349,ACT000352
MOV000349,ACT000300
MOV000349,ACT000009
MOV000350,ACT000197
MOV000350,ACT000555
MOV000350,ACT000279
MOV000350,ACT000320
MOV000350,ACT000367
MOV000350,ACT000111
MOV000350,ACT000156
MOV000350,ACT000115
MOV000350,ACT000448
MOV000351,ACT000455
MOV000351,ACT000352
MOV000351,ACT000060
MOV000351,ACT000109
MOV000351,ACT000341
MOV000351,ACT000442
MOV000351,ACT000225
MOV000351,ACT000126
MOV000351,ACT000357
MOV000351,ACT000405
MOV000351,ACT000043
MOV000351,ACT000001
MOV000352,ACT000083
MOV000352,ACT000259
MOV000352,ACT000082
MOV000352,ACT000472
MOV000352,ACT000324
MOV000352,ACT000180
MOV000352,ACT000276
MOV000353,ACT000501
MOV000353,ACT000360
MOV000353,ACT000059
MOV000353,ACT000244
MOV000353,ACT000487
MOV000353,ACT000431
