id,nombre
DIR000954,Leonid Gaidai
DIR000955,Florian Gallenberger
DIR000956,Alex Galvin
DIR000957,Harry Gamboa Jr.
DIR000958,Abel Gance
DIR000959,Christophe Gans
DIR000960,Dennis Gansel
DIR000961,Arline Gant
DIR000962,Carla Garapedian
DIR000963,Rodrigo García
DIR000964,Jeremy Garelick
DIR000965,Jeff Garlin
DIR000966,Tay Garnett
DIR000967,Philippe Garrel
DIR000968,Mick Garris
DIR000969,Matteo Garrone
DIR000970,Harry Garson
DIR000971,William Garwood
DIR000972,Louis J. Gasnier
DIR000973,Tucker Gates
DIR000974,Mark Gatiss
DIR000975,Tony Gatlif
DIR000976,Nils Gaup
DIR000977,Roberto Gavaldón
DIR000978,Barrie Gavin
DIR000979,Galder Gaztelu-Urrutia
DIR000980,Jean Genet
DIR000981,Xavier Gens
DIR000982,Giacomo Gentilomo
DIR000983,Fred Gerber
DIR000984,Aleksei Yuryevich German
DIR000985,Aleksei Alekseivich German
DIR000986,Pietro Germi
DIR000987,Clyde Geronimi
DIR000988,Kurt Gerron
DIR000989,Douchan Gersi
DIR000990,Viktor Gertler
DIR000991,Ricky Gervais
DIR000992,Jennifer Getzinger
DIR000993,Subhash Ghai
DIR000994,Ritwik Ghatak
DIR000995,Bahman Ghobadi
DIR000996,Charles Giblyn
DIR000997,Angela Gibson
DIR000998,Mel Gibson
DIR000999,Billy Gierhart
DIR001000,"Joaquin ""Kino"" Gil"
DIR001001,John Gilbert
DIR001002,Lewis Gilbert
DIR001003,David Giler
DIR001004,Stuart Gillard
DIR001005,Craig Gillespie
DIR001006,Terry Gilliam
DIR001007,Vince Gilligan
DIR001008,John Gilling
DIR001009,Dan Gilroy
DIR001010,Arvid E. Gillstrom
DIR001011,Bernard Girard
DIR001012,Marino Girolami
DIR001013,Ken Girotti
DIR001014,Pavel Giroud
DIR001015,Amos Gitai
DIR001016,Ellen Gittelsohn
DIR001017,Stanka Gjurić
DIR001018,Lesli Linka Glatter
DIR001019,Jonathan Glazer
DIR001020,Peter Glenville
DIR001021,James Glickenhaus
DIR001022,Will Gluck
DIR001023,Jean-Luc Godard
DIR001024,Andy Goddard
DIR001025,Theo van Gogh
DIR001026,Michael Goi
DIR001027,Menahem Golan
DIR001028,Evan Goldberg
DIR001029,Bobcat Goldthwait
DIR001030,Nick Gomez
DIR001031,Michel Gondry
DIR001032,Alejandro González Iñárritu
DIR001033,Martin Gooch
DIR001034,Derrick Goodwin
DIR001035,Leslie Goodwins
DIR001036,Rupert Goold
DIR001037,Adoor Gopalakrishnan
DIR001038,Bryan Gordon
DIR001039,Michael Gordon
DIR001040,Stuart Gordon
DIR001041,John Gorrie
DIR001042,Yana Gorskaya
DIR001043,Hideo Gosha
DIR001044,Ryan Gosling
DIR001045,Raja Gosnell
DIR001046,Lisa Gottlieb
DIR001047,Peter Gould
DIR001048,Alfred Goulding
DIR001049,Edmund Goulding
DIR001050,Todd Graff
DIR001051,William A. Graham
DIR001052,Brian Grant
DIR001053,Lee Grant
DIR001054,Alex Graves
DIR001055,F. Gary Gray
DIR001056,Adam Green
DIR001057,Alfred E. Green
DIR001058,Dave Green
DIR001059,David Green
DIR001060,David Gordon Green
DIR001061,Guy Green
DIR001062,Hilton A. Green
DIR001063,Norm Green
DIR001064,Pamela Green
DIR001065,Tom Green
DIR001066,Peter Greenaway
DIR001067,Josh Greenbaum
DIR001068,C. H. Greenblatt
DIR001069,Paul Greengrass
DIR001070,Jeff Greenstein
DIR001071,Robert Greenwald
DIR001072,Edwin Greenwood
DIR001073,Robert Gregson
DIR001074,Jean Grémillon
DIR001075,Johannes Grenzfurthner
DIR001076,John Greyson
DIR001077,John Grierson
DIR001078,Ken Grieve
DIR001079,D. W. Griffith
DIR001080,Edward H. Griffith
DIR001081,Murray Grigor
DIR001082,Peter Grimwade
DIR001083,Nick Grinde
DIR001084,David Grossman
DIR001085,Luca Guadagnino
DIR001086,Romolo Guerrieri
DIR001087,Christopher Guest
DIR001088,Val Guest
DIR001089,John Guillermin
DIR001090,Fred Guiol
DIR001091,Sacha Guitry
DIR001092,Yilmaz Güney
DIR001093,Andrew Gunn
DIR001094,James Gunn
DIR001095,Hrafn Gunnlaugsson
DIR001096,Manish Gupta
DIR001097,Stephen Gurewitz
DIR001098,Jorge Gutierrez
DIR001099,Sebastian Gutierrez
DIR001100,Alice Guy-Blaché
DIR001101,Patricio Guzmán
DIR001102,Charles F. Haas
DIR001103,Kamal Haasan
DIR001104,Taylor Hackford
DIR001105,Tala Hadid
DIR001106,Lucile Hadžihalilović
DIR001107,Piers Haggard
DIR001108,Paul Haggis
DIR001109,Larry Hagman
DIR001110,Don Hahn
DIR001111,Antonio Margheriti
DIR001112,Jody Margolin Hahn
DIR001113,Charles Haid
DIR001114,John Halas
DIR001115,Alexander Hall
DIR001116,Don Hall
DIR001117,Lasse Hallström
DIR001118,Victor Hugo Halperin
DIR001119,Gary Halvorson
DIR001120,Ryusuke Hamaguchi
DIR001121,Bent Hamer
DIR001122,Robert Hamer
DIR001123,Guy Hamilton
DIR001124,Hamish Hamilton
DIR001125,Sanaa Hamri
DIR001126,Victor Hanbury
DIR001127,John D. Hancock
DIR001128,Michael Haneke
DIR001129,Tom Hanks
DIR001130,William Hanna
DIR001131,Ken Hannam
DIR001132,Curtis Hanson
DIR001133,Geir Hansteen Jörgensen
DIR001134,Alex Hardcastle
DIR001135,Neasa Hardiman
DIR001136,Catherine Hardwicke
DIR001137,Graeme Harper
DIR001138,Tom Harper
DIR001139,Veit Harlan
DIR001140,Renny Harlin
DIR001141,Harry Harris
DIR001142,Peter Harris
DIR001143,Mary Harron
DIR001144,Harvey Hart
DIR001145,William S. Hart
DIR001146,Hal Hartley
DIR001147,Anthony Harvey
DIR001148,Herk Harvey
DIR001149,Jack Harvey
DIR001150,Wojciech Has
DIR001151,Henry Hathaway
DIR001152,James Hawes
DIR001153,Howard Hawks
DIR001154,Will Hay
DIR001155,Salma Hayek
DIR001156,Michael Hayes.
DIR001157,David Hayman]
DIR001158,James Hayman
DIR001159,Toby Haynes
DIR001160,Todd Haynes
DIR001161,Jimmy Hayward
DIR001162,Michel Hazanavicius
DIR001163,Amy Heckerling
DIR001164,Ralph Hemecker
DIR001165,Anthony Hemingway
DIR001166,Siân Heder
DIR001167,Victor Heerman
DIR001168,Zachary Heinzerling
DIR001169,Stuart Heisler
DIR001170,Brian Helgeland
DIR001171,Marielle Heller
DIR001172,Monte Hellman
DIR001173,"Michael ""Ffish"" Hemschoot"
DIR001174,Joseph Henabery
DIR001175,Chris Henchy
DIR001176,Florian Henckel von Donnersmarck
DIR001177,Dell Henderson
DIR001178,John Henderson
DIR001179,Frank Henenlotter
DIR001180,Hobart Henley
DIR001181,Paul Henreid
DIR001182,Brian Henson
DIR001183,Jim Henson
DIR001184,Perry Henzell
DIR001185,Paula Heredia
DIR001186,Stephen Herek
DIR001187,Albert Herman
DIR001188,Kate Herron
DIR001189,William Blake Herron
DIR001190,Michael Herz
DIR001191,Werner Herzog
DIR001192,Zako Heskiya
DIR001193,Jared Hess
DIR001194,Jerusha Hess
DIR001195,Gordon Hessler
DIR001196,Marianne Hettinger
DIR001197,Jennifer Love Hewitt
DIR001198,David Hewlett
DIR001199,John Heys
DIR001200,Douglas Hickox
DIR001201,Scott Hicks
DIR001202,Howard Higgin
DIR001203,George Roy Hill
DIR001204,George Hill
DIR001205,Jack Hill
DIR001206,Robert F. Hill
DIR001207,Sinclair Hill
DIR001208,Walter Hill
DIR001209,Arthur Hiller
DIR001210,William Byron Hillman
DIR001211,Lambert Hillyer
DIR001212,Anthony Himbs
DIR001213,Art Hindle
DIR001214,Cheryl Hines
DIR001215,Ryūichi Hiroki
DIR001216,Oliver Hirschbiegel
DIR001217,Leon Hirszman
DIR001218,Leslie S. Hiscott
DIR001219,Alfred Hitchcock
DIR001220,Godfrey Ho
DIR001221,Mervyn Pinfield
DIR001222,Ho Ping
DIR001223,Steve Pink
DIR001224,Jessica Hobbs
DIR001225,Gregory Hoblit
DIR001226,Brent Hodge
DIR001227,Mike Hodges
DIR001228,Jack Hofsiss
DIR001229,James P. Hogan
DIR001230,P.J. Hogan
DIR001231,Clive Holden
DIR001232,Agnieszka Holland
DIR001233,Todd Holland
DIR001234,Tom Holland
DIR001235,Savage Steve Holland
DIR001236,Tonya Holly
DIR001237,Ben Holmes
DIR001238,John Holmquist
DIR001239,Seth Holt
DIR001240,Ishirō Honda
DIR001241,Tobe Hooper
DIR001242,Tom Hooper
DIR001243,Stephen Hopkins
DIR001244,Dennis Hopper
DIR001245,Jerry Hopper
DIR001246,Gwyneth Horder-Payton
DIR001247,Leonard Horn
DIR001248,James W. Horne
DIR001249,Oliver Horsbrugh
DIR001250,Hou Hsiao-hsien
DIR001251,Li Hsing
DIR001252,John Hough
DIR001253,Bryce Dallas Howard
DIR001254,Byron Howard
DIR001255,David Howard
DIR001256,Michael Howard
DIR001257,Ron Howard
DIR001258,William Howard
DIR001259,Peter Howitt
DIR001260,King Hu
DIR001261,L. Ron Hubbard
DIR001262,Reginald Hudlin
DIR001263,Hugh Hudson
DIR001264,Bronwen Hughes
DIR001265,Howard Hughes
DIR001266,John Hughes
DIR001267,Ken Hughes
DIR001268,Robert F. Hughes
DIR001269,Terry Hughes
DIR001270,Ann Hui
DIR001271,Danièle Huillet
DIR001272,Arthur Humberstone
DIR001273,H. Bruce Humberstone
DIR001274,André Hunebelle
DIR001275,Helen Hunt
DIR001276,Tim Hunter
DIR001277,Lawrence Huntington
DIR001278,Nick Hurran
DIR001279,Michael Hurst
DIR001280,Sam Hurwitz
DIR001281,Waris Hussein
DIR001282,John Huston
DIR001283,Charles Hutchison
DIR001284,Brian G. Hutton
DIR001285,Willard Huyck
DIR001286,Peter Hyams
DIR001287,Armando Iannucci
DIR001288,Juan Ibáñez
DIR001289,Kon Ichikawa
DIR001290,Steve Ihnat
DIR001291,Brian Iles
DIR001292,Im Kwon-Taek
DIR001293,Shōhei Imamura
DIR001294,Michael Imison
DIR001295,Hiroshi Inagaki
DIR001296,John Ince
DIR001297,Ralph Ince
DIR001298,Thomas H. Ince
DIR001299,Rex Ingram
DIR001300,Ciro Ippolito
DIR001301,John Irvin
DIR001302,George Irving
DIR001303,Kyōhei Ishiguro
DIR001304,Debbie Isitt
DIR001305,Jūzō Itami
DIR001306,Aleksandr Ivanovsky
DIR001307,Ivan Ivanov-Vano
DIR001308,Joris Ivens
DIR001309,James Ivory
DIR001310,Jacques Jaccard
DIR001311,David Jackson
DIR001312,Dianne Jackson
DIR001313,Michael Jackson
DIR001314,Mick Jackson
DIR001315,Paul Jackson
DIR001316,Peter Jackson
DIR001317,Wilfred Jackson
DIR001318,Gregory Jacobs
DIR001319,Rick Jacobson
DIR001320,Sarah Jacobson
DIR001321,Henry Jaglom
DIR001322,Wanda Jakubowska
DIR001323,Alan James
DIR001324,Steve James
DIR001325,Miklós Jancsó
DIR001326,Leigh Janiak
DIR001327,Jang Joon-hwan
DIR001328,Bob Jaques
DIR001329,Derek Jarman
DIR001330,Jim Jarmusch
DIR001331,Julian Jarrold
DIR001332,Charles Jarrott
DIR001333,Risto Jarva
DIR001334,Leigh Jason
DIR001335,Kang Je-gyu
DIR001336,Dallas Jenkins
DIR001337,Patty Jenkins
DIR001338,Garth Jennings
DIR001339,Humphrey Jennings
DIR001340,Shelley Jensen
DIR001341,Jean-Pierre Jeunet
DIR001342,Norman Jewison
DIR001343,Jia Zhangke
DIR001344,Jiang Wen
DIR001345,Jaromil Jireš
DIR001346,Phil Joanou
DIR001347,Alejandro Jodorowsky
DIR001348,Mark Joffe
DIR001349,Roland Joffé
DIR001350,Clark Johnson
DIR001351,Craig Johnson
DIR001352,Duke Johnson
DIR001353,Lamont Johnson
DIR001354,Liza Johnson
DIR001355,Mark Steven Johnson
DIR001356,Nunnally Johnson
DIR001357,Rian Johnson
DIR001358,Tim Johnson
DIR001359,Joe Johnston
DIR001360,Angelina Jolie
DIR001361,Chuck Jones
DIR001362,Duncan Jones
DIR001363,F. Richard Jones
DIR001364,Grover Jones
DIR001365,Michael Jones
DIR001366,Ron Jones
DIR001367,Terry Jones
DIR001368,Tommy Lee Jones
DIR001369,Spike Jonze
DIR001370,Neil Jordan
DIR001371,Edward José
DIR001372,Max Joseph
DIR001373,Jon Jost
DIR001374,Louis Jouvet
DIR001375,Paul Joyce
DIR001376,Jonathan Judge
DIR001377,Mike Judge
DIR001378,Rupert Julian
DIR001379,Miranda July
DIR001380,Nathan Juran
DIR001381,Anna Justice
DIR001382,Karel Kachyňa
DIR001383,George Kaczender
DIR001384,Jeremy Kagan
DIR001385,Mauricio Kagel
DIR001386,Joseph Kahn
DIR001387,Sathish Kalathil
DIR001388,Mikhail Kalatozov
DIR001389,Alex Kalymnios
DIR001390,Kamal
DIR001391,Arunraja Kamaraj
DIR001392,Sekhar Kammula
DIR001393,Deborah Kampmeier
DIR001394,Puttanna Kanagal
DIR001395,Adam Kane
DIR001396,Joseph Kane
DIR001397,Shusuke Kaneko
DIR001398,Garson Kanin
DIR001399,Jonathan Kaplan
DIR001400,Raj Kapoor
DIR001401,Shekhar Kapur
DIR001402,Pekka Karjalainen
DIR001403,Phil Karlson
DIR001404,Roman Karmen
DIR001405,Jason Kartalian
DIR001406,Jake Kasdan
DIR001407,Lawrence Kasdan
DIR001408,Mathieu Kassovitz
DIR001409,Aaron Katz
DIR001410,Lloyd Kaufman
DIR001411,Philip Kaufman
DIR001412,Aki Kaurismäki
DIR001413,Mika Kaurismäki
DIR001414,Helmut Käutner
DIR001415,Jerzy Kawalerowicz
DIR001416,Minoru Kawasaki
DIR001417,Tony Kaye
DIR001418,Elia Kazan
DIR001419,Helmut Käutner
DIR001420,Buster Keaton
DIR001421,Abdellatif Kechiche
DIR001422,William Keighley
DIR001423,Asaad Kelada
DIR001424,Frederick King Keller
DIR001425,Harry Keller
DIR001426,Michael Keller
DIR001427,Barnet Kellman
DIR001428,Brian Kelly
DIR001429,Gene Kelly
DIR001430,Richard Kelly
DIR001431,Gil Kenan
DIR001432,David Kendall
DIR001433,Alex Kendrick
DIR001434,Erle Kenton
DIR001435,David Kerr
DIR001436,Robert Kerr
DIR001437,Michael Kerrigan
DIR001438,Irvin Kershner
DIR001439,James Kerwin
DIR001440,Rhea Kewalramani
DIR001441,Abbas Kiarostami
DIR001442,Krzysztof Kieślowski
DIR001443,Maggie Kiley
DIR001444,Edward Killy
DIR001445,Kim Jee-woon
DIR001446,Kim Ki-duk
DIR001447,Max Kimmich
DIR001448,Anthony Kimmins
DIR001449,Simon Kinberg
DIR001450,Burton King
DIR001451,Gary King
DIR001452,George King
DIR001453,Henry King
DIR001454,Louis King
DIR001455,Paul King
DIR001456,Shaka King
DIR001457,Stephen King
DIR001458,Keisuke Kinoshita
DIR001459,Klaus Kinski
DIR001460,Teinosuke Kinugasa
DIR001461,Brian Kirk
DIR001462,Randal Kirk
DIR001463,Mark Kirkland
DIR001464,Lyudmil Kirkov
DIR001465,Karey Kirkpatrick
DIR001466,Alan Kirschenbaum
DIR001467,Ryuhei Kitamura
DIR001468,Takeshi Kitano
DIR001469,Alf Kjellin
DIR001470,Randal Kleiser
DIR001471,Elem Klimov
DIR001472,León Klimovsky
DIR001473,Alexander Kluge
DIR001474,Harley Knoles
DIR001475,Masaki Kobayashi
DIR001476,Chris Koch
DIR001477,Kogonada
DIR001478,Bob Koherr
DIR001479,Vincent Kok
DIR001480,Henry Kolker
DIR001481,Alexander Kolowrat
DIR001482,Satoshi Kon
DIR001483,Andrei Konchalovsky
DIR001484,Larysa Kondracki
DIR001485,Tadeusz Konwicki
DIR001486,Alexander Korda
DIR001487,Zoltan Korda
DIR001488,Hirokazu Koreeda
DIR001489,Harmony Korine
DIR001490,Caryl Korma
DIR001491,Baltasar Kormákur
DIR001492,Brigitte Kornetzky
DIR001493,John Korty
DIR001494,Joseph Kosinski
DIR001495,Henry Koster
DIR001496,Ted Kotcheff
DIR001497,Mariusz Kotowski
DIR001498,Serguei Kouchnerov
DIR001499,Nikos Koundouros
DIR001500,Jan Kounen
DIR001501,Paul Kowalski
DIR001502,Aaron Kozak
DIR001503,Ivan Kraljevic
DIR001504,Stanley Kramer
DIR001505,John Krasinski
DIR001506,Kurt Kren
DIR001507,Mitchell Kriegman
DIR001508,Krishnan–Panju
DIR001509,William Kronick
DIR001510,Stanley Kubrick
DIR001511,George Kuchar
DIR001512,Lev Kuleshov
DIR001513,Roger Kumble
DIR001514,Zacharias Kunuk
DIR001515,Akira Kurosawa
DIR001516,Kiyoshi Kurosawa
DIR001517,Karyn Kusama
DIR001518,Emir Kusturica
DIR001519,Geir Ove Kvalheim
DIR001520,Stanley Kwan
DIR001521,Ken Kwapis
DIR001522,John La Bouchardière
DIR001523,Nadine Labaki
DIR001524,Neil LaBute
DIR001525,Gregory La Cava
DIR001526,Harry Lachman
DIR001527,Aldo Lado
DIR001528,Edward Laemmle
DIR001529,John Lafia
DIR001530,René Laloux
DIR001531,Ringo Lam
DIR001532,Fernando Lamas
DIR001533,Mary Lambert
DIR001534,Charles Lamont
DIR001535,Lew Landers
DIR001536,Alejandro Landes
DIR001537,John Landis
DIR001538,Max Landis
DIR001539,Christopher Landon
DIR001540,Sidney Lanfield
DIR001541,Fritz Lang
DIR001542,Walter Lang
DIR001543,Michael Lange
DIR001544,Rémi Lange
DIR001545,Jerry Langford
DIR001546,Doug Langway
DIR001547,Claude Lanzmann
DIR001548,Janez Lapajne
DIR001549,Victoria Larimore
DIR001550,Pablo Larraín
DIR001551,John Lasseter
DIR001552,Andrew Lau
DIR001553,Jeffrey Lau
DIR001554,Peter Lauer
DIR001555,Charles Laughton
DIR001556,Mélanie Laurent
DIR001557,Carl Lauten
DIR001558,Arnold Laven
DIR001559,Joe Lawlor
DIR001560,Diarmuid Lawrence
DIR001561,Francis Lawrence
DIR001562,Marc Lawrence
DIR001563,J. F. Lawton
DIR001564,Tracie Laymon
DIR001565,Paul Lazarus
DIR001566,Philip Leacock
DIR001567,David Lean
DIR001568,Patrice Leconte
DIR001569,Bruce Leddy
DIR001570,Mimi Leder
DIR001571,D. Ross Lederman
DIR001572,Ang Lee
DIR001573,David Lee
DIR001574,Jennifer Lee
DIR001575,Lee Chang-dong
DIR001576,Lee Cheol-ha
DIR001577,Lee Lik-Chi
DIR001578,Rowland V. Lee
DIR001579,Spike Lee
DIR001580,Michael Leeston-Smith
DIR001581,Michael Lehmann
DIR001582,Henry Lehrman
DIR001583,Larry Leichliter
DIR001584,Julia Leigh
DIR001585,Mike Leigh
DIR001586,Danny Leiner
DIR001587,Mitchell Leisen
DIR001588,Logan Leistikow
DIR001589,David Leitch
DIR001590,Józef Lejtes
DIR001591,Claude Lelouch
DIR001592,Michael Lembeck
DIR001593,Kasi Lemmons
DIR001594,John Lemont
DIR001595,Jay Lender
DIR001596,Umberto Lenzi
DIR001597,Robert Z. Leonard
DIR001598,Damien Leone
DIR001599,Sergio Leone
DIR001600,John R. Leonetti
DIR001601,Tony Leondis
DIR001602,Robert Lepage
DIR001603,Peter Lepeniotis
DIR001604,Louis Le Prince
DIR001605,Mervyn LeRoy
DIR001606,Michael Lessac
DIR001607,George Lessey
DIR001608,Mark L. Lester
DIR001609,Richard Lester
DIR001610,Louis Leterrier
DIR001611,Jørgen Leth
DIR001612,Jared Leto
DIR001613,Rob Letterman
DIR001614,Brian Levant
DIR001615,Henry Levin
DIR001616,Ken Levine
DIR001617,Barry Levinson
DIR001618,Shawn Levy
DIR001619,Shuki Levy
DIR001620,Herschell Gordon Lewis
DIR001621,Jerry Lewis
DIR001622,Joseph H. Lewis
DIR001623,Leonard Lewis
DIR001624,Phill Lewis
DIR001625,Paul Lieberstein
DIR001626,Jonathan Liebesman
DIR001627,Li Han-Hsiang
DIR001628,Lee Tit
DIR001629,Li Yang
DIR001630,Desiree Lim
DIR001631,Doug Liman
DIR001632,Brian Limond
DIR001633,Max Linder
DIR001634,Willy Lindwer
DIR001635,Graham Linehan
DIR001636,Richard Linklater
DIR001637,Matt Lipsey
DIR001638,Oldřich Lipský
DIR001639,Steven Lisberger
DIR001640,Miguel Littín
DIR001641,Dwight H. Little
DIR001642,Anatole Litvak
DIR001643,Luis Llosa
DIR001644,Frank Lloyd
DIR001645,Norman Lloyd
DIR001646,Lo Wei
DIR001647,Ken Loach
DIR001648,Sondra Locke
DIR001649,Barbara Loden
DIR001650,Ulli Lommel
DIR001651,Jerry London
DIR001652,Robert Longo
DIR001653,Del Lord
DIR001654,Joseph Losey
DIR001655,Lou Ye
DIR001656,Declan Lowney
DIR001657,Philippa Lowthorpe
DIR001658,Arthur Lubin
DIR001659,Ernst Lubitsch
DIR001660,George Lucas
DIR001661,John Meredyth Lucas
DIR001662,Wilfred Lucas
DIR001663,Edward Ludwig
DIR001664,Baz Luhrmann
DIR001665,Sidney Lumet
DIR001666,Leopold Lummerstorfer
DIR001667,Kátia Lund
DIR001668,Ida Lupino
DIR001669,Rod Lurie
DIR001670,Hamilton Luske
DIR001671,Euros Lyn
DIR001672,David Lynch
DIR001673,Jennifer Lynch
DIR001674,Liam Lynch
DIR001675,Adrian Lyne
DIR001676,Jonathan Lynn
DIR001677,David MacDonald
DIR001678,Hettie MacDonald
DIR001679,Kevin Macdonald
DIR001680,Carl Macek
DIR001681,Seth MacFarlane
DIR001682,Gustav Machatý
DIR001683,Willard Mack
DIR001684,Alexander Mackendrick
DIR001685,David Mackenzie
DIR001686,Philip Charles MacKenzie
DIR001687,Will Mackenzie
DIR001688,Douglas Mackinnon
DIR001689,Gillies MacKinnon
DIR001690,Michelle MacLaren
DIR001691,Murdock MacQuarrie
DIR001692,Guy Maddin
DIR001693,Madonna
DIR001694,Holger-Madsen
DIR001695,Ivan Magrin-Chagnolleau
DIR001696,Barry Mahon
DIR001697,Charles Maigne
DIR001698,Norman Mailer
DIR001699,Alan Mak
DIR001700,Dušan Makavejev
DIR001701,Mohsen Makhmalbaf
DIR001702,Samira Makhmalbaf
DIR001703,Károly Makk
DIR001704,Sundeep Malani
DIR001705,Terrence Malick
DIR001706,Louis Malle
DIR001707,Nicholas Mallett
DIR001708,William Malone
DIR001709,David Maloney
DIR001710,Leo D. Maloney
DIR001711,Henrik Malyan
DIR001712,Djibril Diop Mambéty
DIR001713,Manakis brothers
DIR001714,Milcho Manchevski
DIR001715,David Mandel
DIR001716,Chris Mandia
DIR001717,Luis Mandoki
DIR001718,James Mangold
DIR001719,Joseph L. Mankiewicz
DIR001720,Anthony Mann
DIR001721,Daniel Mann
DIR001722,Delbert Mann
DIR001723,Michael Mann
DIR001724,Seith Mann
DIR001725,Guy Manos
DIR001726,Sophie Marceau
DIR001727,Terry Marcel
DIR001728,Max Marcin
DIR001729,Nick Marck
DIR001730,Bam Margera
DIR001731,Edwin L. Marin
DIR001732,José Mojica Marins
DIR001733,Chris Marker
DIR001734,Richard Marquand
DIR001735,Laïla Marrakchi
DIR001736,James Marsh
DIR001737,"Jeff ""Swampy"" Marsh"
DIR001738,Frank Marshall
DIR001739,Garry Marshall
DIR001740,George Marshall
DIR001741,Neil Marshall
DIR001742,Penny Marshall
DIR001743,Rob Marshall
DIR001744,Joshua Marston
DIR001745,Lucrecia Martel
DIR001746,Becky Martin
DIR001747,Charles Martin
DIR001748,Darnell Martin
DIR001749,D'Urville Martin
DIR001750,Jim Martin
DIR001751,Murray Martin
DIR001752,Phillip Martin
DIR001753,Richard Martin
DIR001754,Sergio Martino
DIR001755,Steve Martino
DIR001756,Marco Martins
DIR001757,Leslie H. Martinson
DIR001758,Derek Martinus
DIR001759,Andrew Marton
DIR001760,Nico Mastorakis
DIR001761,George Mastras
DIR001762,Camillo Mastrocinque
DIR001763,Yasuzo Masumura
DIR001764,Arūnas Matelis
DIR001765,Sean Mathias
DIR001766,Melina Matsoukas
DIR001767,Katsuya Matsumura
DIR001768,Bruno Mattei
DIR001769,Elaine May
DIR001770,Juliet May
DIR001771,Russ Mayberry
DIR001772,Archie Mayo
DIR001773,Brad Mays
DIR001774,Dan Mazer
DIR001775,Paul Mazursky
DIR001776,Kenny McBain
DIR001777,Jim McBride
DIR001778,Leo McCarey
DIR001779,Ray McCarey
DIR001780,Colm McCarthy
DIR001781,Tom McCarthy
DIR001782,Brendan McCaul
DIR001783,Nelson McCormick
DIR001784,George McCowan
DIR001785,Martin McDonagh
DIR001786,Frank McDonald
DIR001787,Terry McDonough
DIR001788,Charles McDougall
DIR001789,Bernard McEveety
DIR001790,Vincent McEveety
DIR001791,McG
DIR001792,William C. McGann
DIR001793,Scott McGehee
DIR001794,J. P. McGowan
DIR001795,Robert F. McGowan
DIR001796,Craig McCracken
DIR001797,Tom McGrath
DIR001798,Joseph McGrath
DIR001799,William McGregor
DIR001800,Paul McGuigan
DIR001801,David McKay
DIR001802,Jim McKay
DIR001803,John McKay
DIR001804,Lucky McKee
DIR001805,Norman McLaren
DIR001806,Greg McLean
DIR001807,Norman Z. McLeod
DIR001808,Tom McLoughlin
DIR001809,Sean McNamara
DIR001810,John McNaughton
DIR001811,Daniel McNicoll
DIR001812,Robert Duncan McNeill
DIR001813,John McTiernan
DIR001814,Shane Meadows
DIR001815,Peter Medak
DIR001816,Don Medford
DIR001817,Dariush Mehrjui
DIR001818,Deepa Mehta
DIR001819,Gus Meins
DIR001820,Fernando Meirelles
DIR001821,Adolfas Mekas
DIR001822,Jonas Mekas
DIR001823,Bill Melendez
DIR001824,George Melford
DIR001825,Wilco Melissant
DIR001826,James Melkonian
DIR001827,Jeff Melman
DIR001828,Craig Melville
DIR001829,Jean-Pierre Melville
DIR001830,Lothar Mendes
DIR001831,Sam Mendes
DIR001832,Jim Mendiola
DIR001833,Linda Mendoza
DIR001834,Chris Menges
DIR001835,Meera Menon
DIR001836,Stephen Merchant
DIR001837,E. Elias Merhige
DIR001838,Saul Metzstein
DIR001839,Jeff Meyer
DIR001840,Russ Meyer
DIR001841,Leah Meyerhoff
DIR001842,Georges Méliès
DIR001843,Richard Michaels
DIR001844,Oscar Micheaux
DIR001845,Roger Michell
DIR001846,Pete Michels
DIR001847,Takashi Miike
DIR001848,Nikita Mikhalkov
DIR001849,Lewis Milestone
DIR001850,John Milius
DIR001851,Frank Miller
DIR001852,George Miller
DIR001853,Kara Miller
DIR001854,Randall Miller
DIR001855,Robert Ellis Miller
DIR001856,Sam Miller
DIR001857,Sharron Miller
DIR001858,Sidney Miller
DIR001859,Tim Miller
DIR001860,Crispian Mills
DIR001861,Rusty Mills
DIR001862,Daniel Minahan
DIR001863,Steve Miner
DIR001864,Anthony Minghella
DIR001865,Rob Minkoff
DIR001866,Vincente Minnelli
DIR001867,Eugenio Mira
DIR001868,Emilio Miraglia
DIR001869,Lin-Manuel Miranda
DIR001870,Koki Mitani
DIR001871,Howard M. Mitchell
DIR001872,John Cameron Mitchell
DIR001873,Mike Mitchell
DIR001874,Noël Mitrani
DIR001875,Hayao Miyazaki
DIR001876,Kenji Mizoguchi
DIR001877,Peter Moffatt
DIR001878,Alfred Molina
DIR001879,Édouard Molinaro
DIR001880,Christine Molloy
DIR001881,Zac Moncrief
DIR001882,Mario Monicelli
DIR001883,Cesar Montano
DIR001884,Eduardo Montes-Bradley
DIR001885,Dave Moody
DIR001886,Lukas Moodysson
DIR001887,Irving J. Moore
DIR001888,Michael Moore
DIR001889,Randy Moore
DIR001890,Rich Moore
DIR001891,Robert Moore
DIR001892,Stan Moore
DIR001893,Jocelyn Moorhouse
DIR001894,Ken Mora
DIR001895,Jacobo Morales
DIR001896,Pierre Morel
DIR001897,Nanni Moretti
DIR001898,Harry Morgan
DIR001899,Sidney Morgan
DIR001900,Anders Morgenthaler
DIR001901,Shuhei Morita
DIR001902,Chris Morris
DIR001903,Errol Morris
