venta_id,producto_id,cantidad,precio
VE0007212,PR0000385,1,40
VE0003378,PR0000369,2,98
VE0003007,PR0000269,3,90
VE0009450,PR0000133,5,250
VE0004951,PR0000343,2,24
VE0003396,PR0000387,5,65
VE0002029,PR0000272,5,215
VE0006879,PR0000274,4,156
VE0001618,PR0000026,1,32
VE0002670,PR0000099,5,215
VE0001646,PR0000155,3,93
VE0000708,PR0000282,3,78
VE0006628,PR0000205,4,104
VE0003343,PR0000354,5,155
VE0004215,PR0000114,3,84
VE0003201,PR0000156,2,74
VE0007150,PR0000090,4,192
VE0006427,PR0000121,4,104
VE0009575,PR0000262,1,37
VE0002947,PR0000159,1,27
VE0004061,PR0000369,4,196
VE0003892,PR0000162,4,124
VE0002381,PR0000408,4,112
VE0004907,PR0000239,4,136
VE0006493,PR0000237,4,152
VE0009163,PR0000105,2,66
VE0009569,PR0000209,4,144
VE0006156,PR0000037,3,141
VE0008859,PR0000052,1,24
VE0001029,PR0000149,3,120
VE0009393,PR0000324,5,75
VE0003541,PR0000102,4,200
VE0009374,PR0000227,3,84
VE0000410,PR0000240,4,128
VE0004045,PR0000207,2,76
VE0004343,PR0000118,4,148
VE0006186,PR0000033,5,180
VE0000997,PR0000083,2,92
VE0009495,PR0000147,5,110
VE0001905,PR0000397,5,245
VE0004019,PR0000360,2,100
VE0004460,PR0000173,4,192
VE0006987,PR0000039,3,42
VE0004463,PR0000083,5,230
VE0004572,PR0000170,4,64
VE0005282,PR0000278,2,42
VE0001529,PR0000326,3,144
VE0009727,PR0000146,3,57
VE0003995,PR0000325,2,90
VE0008277,PR0000234,1,38
VE0001033,PR0000050,4,176
VE0001346,PR0000329,2,46
VE0006669,PR0000104,4,176
VE0008303,PR0000227,2,56
VE0005719,PR0000151,1,46
VE0006433,PR0000182,5,140
VE0007134,PR0000194,2,100
VE0003268,PR0000281,2,82
VE0008485,PR0000284,1,33
VE0008727,PR0000279,1,36
VE0007832,PR0000135,3,144
VE0008724,PR0000012,5,185
VE0006571,PR0000389,2,70
VE0006197,PR0000239,1,34
VE0002579,PR0000272,1,43
VE0000457,PR0000034,3,117
VE0006233,PR0000153,5,130
VE0006577,PR0000398,4,156
VE0005475,PR0000037,1,47
VE0006746,PR0000040,3,120
VE0005895,PR0000025,2,50
VE0006486,PR0000288,5,235
VE0008675,PR0000225,1,22
VE0008054,PR0000150,1,37
VE0002548,PR0000062,1,22
VE0008174,PR0000240,4,128
VE0001810,PR0000210,4,156
VE0005914,PR0000044,2,54
VE0005083,PR0000015,4,76
VE0005821,PR0000394,4,172
VE0005213,PR0000132,4,136
VE0009272,PR0000040,5,200
VE0003891,PR0000255,3,63
VE0006279,PR0000152,4,116
VE0009281,PR0000033,2,72
VE0002087,PR0000154,1,11
VE0004863,PR0000312,2,28
VE0007577,PR0000167,4,140
VE0007353,PR0000363,3,114
VE0008697,PR0000302,2,94
VE0009564,PR0000065,5,140
VE0005748,PR0000276,5,220
VE0009217,PR0000263,4,112
VE0006264,PR0000396,1,12
VE0001667,PR0000240,4,128
VE0008301,PR0000176,5,205
VE0008633,PR0000400,5,200
VE0009062,PR0000135,3,144
VE0005340,PR0000222,4,96
VE0006367,PR0000167,2,70
VE0002033,PR0000051,1,30
VE0006967,PR0000268,3,60
VE0008240,PR0000111,2,88
VE0005819,PR0000032,2,56
VE0001710,PR0000039,3,42
VE0008221,PR0000392,5,135
VE0002576,PR0000399,4,132
VE0009027,PR0000233,4,180
VE0009854,PR0000084,3,132
VE0002873,PR0000132,1,34
VE0001911,PR0000253,5,90
VE0006181,PR0000113,3,87
VE0003609,PR0000256,2,44
VE0000265,PR0000124,5,240
VE0000684,PR0000406,4,56
VE0000564,PR0000167,2,70
VE0008936,PR0000143,4,196
VE0002127,PR0000208,3,66
VE0005020,PR0000237,4,152
VE0000587,PR0000159,2,54
VE0005707,PR0000089,4,116
VE0009550,PR0000223,1,20
VE0003133,PR0000312,5,70
VE0009952,PR0000169,5,140
VE0003048,PR0000414,3,108
VE0009924,PR0000075,3,72
VE0002585,PR0000227,3,84
VE0004691,PR0000131,2,86
VE0004276,PR0000188,4,40
VE0008737,PR0000125,4,176
VE0002754,PR0000185,2,86
VE0001511,PR0000201,4,188
VE0002291,PR0000250,1,23
VE0006347,PR0000224,2,90
VE0003258,PR0000340,2,86
VE0008382,PR0000326,4,192
VE0003698,PR0000373,4,72
VE0006601,PR0000089,5,145
VE0004646,PR0000355,2,94
VE0002388,PR0000159,4,108
VE0001370,PR0000193,1,26
VE0003606,PR0000400,4,160
VE0000053,PR0000405,5,210
VE0008342,PR0000037,1,47
VE0002543,PR0000345,1,19
VE0002256,PR0000101,3,93
VE0003506,PR0000025,2,50
VE0007853,PR0000233,3,135
VE0006521,PR0000143,1,49
VE0000143,PR0000125,4,176
VE0006018,PR0000127,2,30
VE0000267,PR0000221,4,164
VE0002997,PR0000010,3,69
VE0003479,PR0000114,3,84
VE0000698,PR0000293,3,72
VE0003363,PR0000025,3,75
VE0002795,PR0000087,5,70
VE0003502,PR0000149,2,80
VE0004890,PR0000193,1,26
VE0004529,PR0000388,5,145
VE0002311,PR0000305,2,66
VE0007807,PR0000179,3,75
VE0008233,PR0000061,5,60
VE0008101,PR0000181,1,22
VE0005239,PR0000330,5,145
VE0005644,PR0000011,2,26
VE0006126,PR0000035,3,57
VE0007347,PR0000339,1,42
VE0003441,PR0000275,4,192
VE0007731,PR0000178,3,36
VE0005647,PR0000150,1,37
VE0007921,PR0000344,3,69
VE0002991,PR0000094,5,210
VE0006233,PR0000125,5,220
VE0003769,PR0000312,4,56
VE0006058,PR0000074,4,124
VE0008206,PR0000056,2,28
VE0006241,PR0000130,5,70
VE0005057,PR0000259,5,205
VE0007786,PR0000338,3,51
VE0002258,PR0000398,1,39
VE0007816,PR0000309,1,24
VE0006458,PR0000133,3,150
VE0008542,PR0000374,3,57
VE0001406,PR0000323,5,100
VE0007033,PR0000290,5,175
VE0009294,PR0000369,3,147
VE0005913,PR0000049,3,48
VE0005742,PR0000284,4,132
VE0005801,PR0000306,4,156
VE0003676,PR0000177,3,123
VE0008330,PR0000095,2,98
VE0003350,PR0000183,1,34
VE0001367,PR0000043,5,130
VE0006982,PR0000050,4,176
VE0003628,PR0000332,5,115
VE0000508,PR0000147,1,22
VE0000651,PR0000182,1,28
VE0005955,PR0000163,2,50
VE0000377,PR0000332,3,69
VE0001564,PR0000398,4,156
VE0000944,PR0000097,5,95
VE0000842,PR0000030,2,76
VE0006902,PR0000371,2,46
VE0002724,PR0000072,3,114
VE0001401,PR0000353,5,205
VE0002729,PR0000124,5,240
VE0005162,PR0000128,4,148
VE0005307,PR0000411,2,76
VE0003688,PR0000206,3,111
VE0000856,PR0000095,1,49
VE0005868,PR0000084,2,88
VE0003927,PR0000067,4,68
VE0008559,PR0000321,1,39
VE0000442,PR0000073,4,104
VE0005528,PR0000107,3,30
VE0006409,PR0000266,4,192
VE0008342,PR0000240,5,160
VE0006048,PR0000303,3,123
VE0005287,PR0000043,4,104
VE0006331,PR0000132,1,34
VE0007658,PR0000310,3,108
VE0009365,PR0000173,4,192
VE0005139,PR0000090,4,192
VE0007179,PR0000090,2,96
VE0008100,PR0000090,2,96
VE0009383,PR0000142,1,49
VE0007025,PR0000374,1,19
VE0005686,PR0000163,1,25
VE0000903,PR0000064,4,152
VE0003132,PR0000092,1,12
VE0009392,PR0000147,2,44
VE0003140,PR0000077,1,48
VE0007566,PR0000003,2,90
VE0002075,PR0000134,1,30
VE0008461,PR0000153,2,52
VE0003012,PR0000268,2,40
VE0001594,PR0000088,2,100
VE0004426,PR0000315,4,80
VE0003661,PR0000271,5,170
VE0007903,PR0000172,2,48
VE0001295,PR0000392,1,27
VE0007382,PR0000242,2,44
VE0001313,PR0000097,2,38
VE0002653,PR0000106,2,100
VE0004199,PR0000352,4,104
VE0000883,PR0000265,4,64
VE0000755,PR0000076,3,78
VE0001400,PR0000275,1,48
VE0009206,PR0000234,5,190
VE0009365,PR0000343,1,12
VE0008012,PR0000146,5,95
VE0006518,PR0000081,3,42
VE0007473,PR0000384,2,78
VE0008176,PR0000392,2,54
VE0003631,PR0000103,2,24
VE0004319,PR0000078,3,84
VE0000672,PR0000054,3,81
VE0000259,PR0000266,1,48
VE0000924,PR0000046,3,63
VE0004537,PR0000082,3,81
VE0000937,PR0000323,5,100
VE0005156,PR0000380,2,72
VE0005255,PR0000153,4,104
VE0008308,PR0000102,1,50
VE0004855,PR0000152,1,29
VE0002283,PR0000389,2,70
VE0003517,PR0000311,5,200
VE0008145,PR0000127,2,30
VE0009110,PR0000178,5,60
VE0007723,PR0000222,1,24
VE0007208,PR0000210,2,78
VE0008878,PR0000061,5,60
VE0007867,PR0000026,1,32
VE0004873,PR0000126,5,110
VE0008675,PR0000278,1,21
VE0009814,PR0000334,1,36
VE0008136,PR0000298,3,30
VE0000585,PR0000414,3,108
VE0001295,PR0000222,4,96
VE0004639,PR0000396,5,60
VE0005195,PR0000366,5,250
VE0009449,PR0000018,4,108
VE0006946,PR0000042,5,230
VE0003241,PR0000040,3,120
VE0007857,PR0000124,3,144
VE0001503,PR0000144,4,172
VE0009129,PR0000268,4,80
VE0004274,PR0000338,2,34
VE0009450,PR0000039,3,42
VE0003551,PR0000157,4,104
VE0007769,PR0000074,2,62
VE0002998,PR0000285,3,75
VE0005495,PR0000304,1,35
VE0006787,PR0000132,5,170
VE0002372,PR0000214,1,45
VE0006002,PR0000352,4,104
VE0002940,PR0000115,2,88
VE0007545,PR0000026,4,128
VE0009388,PR0000156,5,185
VE0009084,PR0000125,3,132
VE0003240,PR0000298,1,10
VE0003446,PR0000165,5,250
VE0001874,PR0000098,5,200
VE0002377,PR0000043,2,52
VE0000202,PR0000014,4,144
VE0001513,PR0000386,2,20
VE0008629,PR0000385,5,200
VE0000720,PR0000050,3,132
VE0006028,PR0000086,1,15
VE0007127,PR0000280,5,215
VE0004023,PR0000215,3,66
VE0003496,PR0000195,4,92
VE0003890,PR0000213,1,44
VE0001455,PR0000102,3,150
VE0009684,PR0000404,4,140
VE0009030,PR0000388,4,116
VE0003887,PR0000412,1,32
VE0004726,PR0000056,5,70
VE0001790,PR0000411,5,190
VE0002660,PR0000236,2,46
VE0005818,PR0000336,4,108
VE0008450,PR0000013,1,15
VE0003212,PR0000256,2,44
VE0004348,PR0000351,1,48
VE0003822,PR0000216,1,25
VE0001101,PR0000280,5,215
VE0004495,PR0000407,5,80
VE0004182,PR0000386,5,50
VE0004334,PR0000210,2,78
VE0003759,PR0000308,2,24
VE0007725,PR0000328,2,54
VE0001944,PR0000365,4,60
VE0000152,PR0000191,5,75
VE0004061,PR0000063,3,72
VE0003727,PR0000072,1,38
VE0004822,PR0000070,3,66
VE0008851,PR0000210,3,117
VE0007615,PR0000246,5,140
VE0003798,PR0000316,2,94
VE0006509,PR0000143,5,245
VE0006926,PR0000227,5,140
VE0000393,PR0000186,2,22
VE0006104,PR0000086,5,75
VE0000564,PR0000227,1,28
VE0007929,PR0000086,1,15
VE0009213,PR0000264,2,54
VE0008489,PR0000098,5,200
VE0007659,PR0000160,1,25
VE0008079,PR0000039,1,14
VE0005116,PR0000156,3,111
VE0008468,PR0000055,2,58
VE0002741,PR0000206,2,74
VE0002019,PR0000068,3,63
VE0002007,PR0000206,5,185
VE0003709,PR0000212,3,54
VE0006583,PR0000302,4,188
VE0005580,PR0000043,3,78
VE0004617,PR0000335,3,57
VE0008361,PR0000379,5,150
VE0002757,PR0000127,3,45
VE0008778,PR0000187,4,156
VE0002044,PR0000138,1,23
VE0001101,PR0000197,4,132
VE0008102,PR0000139,3,33
VE0005731,PR0000189,1,28
VE0005519,PR0000080,4,124
VE0002968,PR0000266,3,144
VE0002410,PR0000100,3,57
VE0004683,PR0000061,2,24
VE0008184,PR0000359,1,42
VE0003350,PR0000056,2,28
VE0009587,PR0000212,4,72
VE0000797,PR0000276,4,176
VE0003673,PR0000148,1,41
VE0003833,PR0000354,5,155
VE0002434,PR0000212,1,18
VE0009356,PR0000183,5,170
VE0007626,PR0000093,2,94
VE0002198,PR0000392,2,54
VE0006572,PR0000046,2,42
VE0001065,PR0000213,5,220
VE0007850,PR0000335,3,57
VE0004448,PR0000130,3,42
VE0006974,PR0000377,2,72
VE0006093,PR0000200,5,160
VE0007983,PR0000316,5,235
VE0001763,PR0000215,5,110
VE0005472,PR0000327,5,75
VE0005112,PR0000327,4,60
VE0004498,PR0000074,1,31
VE0005786,PR0000393,2,80
VE0004826,PR0000147,5,110
VE0001514,PR0000175,2,72
VE0000995,PR0000276,5,220
VE0004962,PR0000219,4,196
VE0008547,PR0000363,4,152
VE0007948,PR0000339,4,168
VE0003416,PR0000161,4,116
VE0005306,PR0000166,3,120
VE0007395,PR0000233,1,45
VE0005389,PR0000042,4,184
VE0008558,PR0000010,2,46
VE0007156,PR0000402,2,88
VE0009942,PR0000125,4,176
VE0004164,PR0000107,5,50
VE0009712,PR0000293,3,72
VE0006315,PR0000014,2,72
VE0003208,PR0000023,5,50
VE0000597,PR0000208,1,22
VE0000510,PR0000155,5,155
VE0009289,PR0000075,4,96
VE0005579,PR0000188,4,40
VE0005075,PR0000092,1,12
VE0007004,PR0000315,5,100
VE0005256,PR0000191,3,45
VE0006044,PR0000341,1,20
VE0004488,PR0000113,1,29
VE0001202,PR0000384,3,117
VE0003363,PR0000159,1,27
VE0000812,PR0000151,5,230
VE0000422,PR0000336,2,54
VE0004947,PR0000340,4,172
VE0003141,PR0000352,2,52
VE0008075,PR0000296,4,100
VE0004333,PR0000276,2,88
VE0001468,PR0000295,4,136
VE0001432,PR0000104,5,220
VE0005846,PR0000345,1,19
VE0005755,PR0000368,2,66
VE0004613,PR0000343,1,12
VE0003774,PR0000030,3,114
VE0008460,PR0000201,1,47
VE0000378,PR0000246,5,140
VE0005137,PR0000110,1,18
VE0009062,PR0000127,4,60
VE0002062,PR0000292,1,40
VE0004539,PR0000369,2,98
VE0005808,PR0000364,5,210
VE0008396,PR0000405,3,126
VE0004878,PR0000106,1,50
VE0005566,PR0000089,2,58
VE0001872,PR0000229,2,86
VE0009214,PR0000273,3,150
VE0008421,PR0000316,2,94
VE0009886,PR0000173,4,192
VE0009893,PR0000224,2,90
VE0003994,PR0000083,5,230
VE0003739,PR0000367,4,40
VE0003916,PR0000372,3,69
VE0005790,PR0000233,4,180
VE0007483,PR0000183,5,170
VE0007243,PR0000333,2,70
VE0004511,PR0000177,4,164
VE0000556,PR0000005,5,205
VE0004522,PR0000051,4,120
VE0005684,PR0000182,5,140
VE0005116,PR0000342,4,152
VE0008028,PR0000309,1,24
VE0008992,PR0000327,5,75
VE0001520,PR0000323,4,80
VE0008542,PR0000375,2,74
VE0007676,PR0000230,3,36
VE0008511,PR0000077,2,96
VE0000590,PR0000227,4,112
VE0004568,PR0000373,1,18
VE0008024,PR0000100,4,76
VE0001530,PR0000337,5,100
VE0000303,PR0000412,2,64
VE0007633,PR0000275,4,192
VE0000107,PR0000164,5,145
VE0000201,PR0000255,5,105
VE0002021,PR0000247,2,46
VE0000890,PR0000341,3,60
VE0005664,PR0000391,1,43
VE0008068,PR0000144,5,215
VE0002069,PR0000184,2,24
VE0000018,PR0000256,3,66
VE0005735,PR0000278,2,42
VE0005195,PR0000167,3,105
VE0003864,PR0000163,5,125
VE0006953,PR0000002,4,112
VE0001320,PR0000266,2,96
VE0005698,PR0000212,3,54
VE0002198,PR0000326,2,96
VE0002967,PR0000293,3,72
VE0004976,PR0000277,5,240
VE0000001,PR0000015,3,57
VE0001643,PR0000323,1,20
VE0007286,PR0000373,5,90
VE0000958,PR0000017,2,82
VE0006012,PR0000052,4,96
VE0008525,PR0000379,4,120
VE0005918,PR0000001,1,39
VE0004921,PR0000054,3,81
VE0007293,PR0000093,4,188
VE0005678,PR0000070,2,44
VE0000679,PR0000046,1,21
VE0004923,PR0000286,4,144
VE0006099,PR0000388,4,116
VE0009368,PR0000413,4,196
VE0007985,PR0000165,4,200
VE0002007,PR0000274,3,117
VE0009301,PR0000128,5,185
VE0003168,PR0000302,5,235
VE0009437,PR0000290,2,70
VE0009251,PR0000306,4,156
VE0005441,PR0000363,1,38
VE0005810,PR0000294,4,164
VE0009265,PR0000348,3,42
VE0005830,PR0000361,3,39
VE0007751,PR0000366,2,100
VE0003102,PR0000185,5,215
VE0000398,PR0000402,5,220
VE0006097,PR0000222,3,72
VE0007372,PR0000359,5,210
VE0002181,PR0000284,1,33
VE0000266,PR0000067,2,34
VE0003941,PR0000048,5,235
VE0005609,PR0000288,1,47
VE0009886,PR0000281,4,164
VE0003246,PR0000141,2,86
VE0007409,PR0000344,1,23
VE0008197,PR0000205,1,26
VE0004738,PR0000102,3,150
VE0004128,PR0000219,2,98
VE0009549,PR0000248,5,65
VE0003054,PR0000112,1,38
VE0004740,PR0000095,1,49
VE0004353,PR0000299,2,68
VE0005936,PR0000283,1,12
VE0009617,PR0000348,3,42
VE0005825,PR0000204,2,100
VE0001168,PR0000274,5,195
VE0002977,PR0000214,1,45
VE0007648,PR0000413,4,196
VE0009139,PR0000276,1,44
VE0004715,PR0000244,4,176
VE0004687,PR0000069,2,96
VE0005404,PR0000198,2,92
VE0001358,PR0000366,1,50
VE0003406,PR0000135,2,96
VE0008258,PR0000407,4,64
VE0006836,PR0000167,5,175
VE0007619,PR0000398,3,117
VE0009616,PR0000407,2,32
VE0008176,PR0000040,4,160
VE0006961,PR0000396,2,24
VE0002280,PR0000070,3,66
VE0002429,PR0000090,5,240
VE0005171,PR0000155,4,124
VE0009827,PR0000172,1,24
VE0008789,PR0000247,3,69
VE0005974,PR0000356,2,26
VE0007929,PR0000195,3,69
VE0003678,PR0000073,1,26
VE0003545,PR0000291,4,68
VE0003745,PR0000256,2,44
VE0002258,PR0000089,3,87
VE0009864,PR0000250,2,46
VE0000376,PR0000229,5,215
VE0007607,PR0000201,3,141
VE0009084,PR0000342,2,76
VE0006555,PR0000378,3,144
VE0002786,PR0000161,2,58
VE0005441,PR0000288,3,141
VE0008008,PR0000081,2,28
VE0000550,PR0000312,1,14
VE0004997,PR0000160,2,50
VE0005337,PR0000124,5,240
VE0005782,PR0000092,4,48
VE0005884,PR0000205,5,130
VE0000425,PR0000037,1,47
VE0009539,PR0000374,2,38
VE0009291,PR0000398,1,39
VE0003425,PR0000182,1,28
VE0009521,PR0000261,2,94
VE0001248,PR0000369,2,98
VE0003315,PR0000048,5,235
VE0003239,PR0000047,2,50
VE0009045,PR0000318,1,20
VE0000803,PR0000019,5,230
VE0006464,PR0000004,2,60
VE0003717,PR0000072,3,114
VE0005452,PR0000025,4,100
VE0004102,PR0000028,2,54
VE0004826,PR0000145,4,68
VE0001307,PR0000404,2,70
VE0005156,PR0000054,4,108
VE0003810,PR0000237,5,190
VE0004884,PR0000053,3,60
VE0002735,PR0000337,3,60
VE0003845,PR0000114,2,56
VE0008214,PR0000207,2,76
VE0007585,PR0000014,2,72
VE0002637,PR0000240,4,128
VE0006652,PR0000313,5,230
VE0007894,PR0000235,3,63
VE0005157,PR0000189,2,56
VE0004969,PR0000110,2,36
VE0008815,PR0000203,2,92
VE0003502,PR0000025,4,100
VE0008451,PR0000060,2,88
VE0000066,PR0000148,4,164
VE0003336,PR0000223,1,20
VE0000837,PR0000192,3,114
VE0000910,PR0000232,1,37
VE0005953,PR0000066,4,188
VE0007496,PR0000090,2,96
VE0003285,PR0000016,3,120
VE0005453,PR0000214,3,135
VE0007502,PR0000397,5,245
VE0004977,PR0000282,1,26
VE0000648,PR0000303,3,123
VE0005758,PR0000409,4,164
VE0005426,PR0000319,5,110
VE0008695,PR0000123,5,210
VE0005538,PR0000090,1,48
VE0006641,PR0000078,4,112
VE0001774,PR0000291,5,85
VE0001320,PR0000265,1,16
VE0006660,PR0000157,1,26
VE0004548,PR0000157,5,130
VE0000659,PR0000380,5,180
VE0008437,PR0000228,3,117
VE0002902,PR0000139,2,22
VE0005127,PR0000414,1,36
VE0006942,PR0000103,3,36
VE0003434,PR0000189,5,140
VE0000773,PR0000308,4,48
VE0003114,PR0000163,5,125
VE0002251,PR0000108,1,45
VE0008398,PR0000393,5,200
VE0007883,PR0000245,5,250
VE0007179,PR0000270,2,38
VE0009807,PR0000053,1,20
VE0005628,PR0000201,2,94
VE0005460,PR0000089,4,116
VE0005983,PR0000359,1,42
VE0004869,PR0000156,5,185
VE0000701,PR0000038,1,11
VE0000411,PR0000234,4,152
VE0009094,PR0000279,2,72
VE0006935,PR0000306,3,117
VE0005250,PR0000082,4,108
VE0001631,PR0000004,2,60
VE0009413,PR0000385,3,120
VE0005570,PR0000022,5,130
VE0002588,PR0000108,2,90
VE0005891,PR0000100,2,38
VE0002974,PR0000068,2,42
VE0002048,PR0000406,1,14
VE0009921,PR0000390,2,42
VE0002312,PR0000288,3,141
VE0004396,PR0000175,2,72
VE0006925,PR0000221,2,82
VE0000512,PR0000091,1,14
VE0006421,PR0000078,2,56
VE0006231,PR0000095,1,49
VE0003503,PR0000380,5,180
VE0006302,PR0000005,4,164
VE0002303,PR0000235,3,63
VE0002900,PR0000287,3,150
VE0009706,PR0000402,3,132
VE0003932,PR0000368,5,165
VE0006404,PR0000102,1,50
VE0007177,PR0000228,1,39
VE0003512,PR0000144,1,43
VE0003148,PR0000370,3,30
VE0002794,PR0000316,5,235
VE0001467,PR0000382,1,35
VE0007983,PR0000310,4,144
VE0002010,PR0000307,3,30
VE0007127,PR0000257,5,85
VE0009924,PR0000308,5,60
VE0008019,PR0000257,4,68
VE0006582,PR0000190,2,24
VE0003751,PR0000027,1,47
VE0003264,PR0000414,3,108
VE0001605,PR0000251,1,42
VE0007357,PR0000165,5,250
VE0003614,PR0000337,3,60
VE0008912,PR0000113,1,29
VE0009712,PR0000042,2,92
VE0004499,PR0000110,4,72
VE0000299,PR0000032,2,56
VE0001322,PR0000017,3,123
VE0007736,PR0000216,5,125
VE0002544,PR0000356,2,26
VE0005949,PR0000331,5,170
VE0008093,PR0000007,1,29
VE0005241,PR0000264,5,135
VE0000142,PR0000192,4,152
VE0009918,PR0000147,1,22
VE0009420,PR0000098,5,200
VE0002434,PR0000262,3,111
VE0003339,PR0000069,5,240
VE0003862,PR0000281,4,164
VE0009997,PR0000297,5,235
VE0007265,PR0000189,2,56
VE0001729,PR0000213,4,176
VE0001623,PR0000202,4,160
VE0008618,PR0000358,3,120
VE0008752,PR0000106,5,250
VE0002724,PR0000033,2,72
VE0007831,PR0000318,4,80
VE0001720,PR0000292,4,160
VE0009494,PR0000142,2,98
VE0007469,PR0000237,3,114
VE0009277,PR0000162,2,62
VE0008543,PR0000045,3,135
VE0007214,PR0000284,2,66
VE0002648,PR0000138,4,92
VE0007767,PR0000340,2,86
VE0005510,PR0000384,5,195
VE0009601,PR0000050,4,176
VE0000347,PR0000168,5,120
VE0003593,PR0000061,1,12
VE0003186,PR0000110,5,90
VE0004350,PR0000105,5,165
VE0009172,PR0000328,1,27
VE0009874,PR0000383,2,36
VE0000522,PR0000354,2,62
VE0008200,PR0000267,4,128
VE0004661,PR0000184,1,12
VE0005053,PR0000253,2,36
VE0006783,PR0000295,1,34
VE0000146,PR0000396,1,12
VE0005785,PR0000064,3,114
VE0003045,PR0000146,3,57
VE0005797,PR0000185,5,215
VE0008073,PR0000264,3,81
VE0002866,PR0000199,5,160
VE0009079,PR0000280,1,43
VE0007789,PR0000284,1,33
VE0001468,PR0000269,1,30
VE0009497,PR0000174,1,46
VE0003171,PR0000371,4,92
VE0008224,PR0000293,1,24
VE0004963,PR0000229,5,215
VE0008945,PR0000236,3,69
VE0007081,PR0000013,3,45
VE0000464,PR0000098,5,200
VE0008021,PR0000188,3,30
VE0007661,PR0000387,4,52
VE0003597,PR0000085,2,40
VE0005763,PR0000067,1,17
VE0001432,PR0000399,2,66
VE0007678,PR0000301,5,230
VE0000418,PR0000369,2,98
VE0006360,PR0000230,2,24
VE0000156,PR0000160,1,25
VE0004087,PR0000136,3,42
VE0003841,PR0000374,1,19
VE0002732,PR0000225,5,110
VE0003190,PR0000329,3,69
VE0003259,PR0000223,5,100
VE0005164,PR0000179,5,125
VE0003308,PR0000254,1,16
VE0004204,PR0000285,5,125
VE0004296,PR0000037,4,188
VE0004691,PR0000159,2,54
VE0006027,PR0000119,4,188
VE0001133,PR0000394,2,86
VE0005392,PR0000289,2,86
VE0003843,PR0000051,2,60
VE0009122,PR0000261,1,47
VE0005815,PR0000181,1,22
VE0008429,PR0000339,5,210
VE0008971,PR0000123,1,42
VE0001143,PR0000033,3,108
VE0008989,PR0000125,4,176
VE0007220,PR0000044,2,54
VE0009277,PR0000209,4,144
VE0000527,PR0000091,3,42
VE0007180,PR0000254,3,48
VE0007919,PR0000393,2,80
VE0002750,PR0000318,1,20
VE0000231,PR0000398,3,117
VE0001433,PR0000133,5,250
VE0004927,PR0000293,5,120
VE0004362,PR0000339,4,168
VE0001410,PR0000278,4,84
VE0003793,PR0000241,3,114
VE0001899,PR0000406,1,14
VE0007526,PR0000351,2,96
VE0001866,PR0000131,3,129
VE0009945,PR0000141,5,215
VE0004470,PR0000069,3,144
VE0006977,PR0000412,1,32
VE0002675,PR0000297,5,235
VE0007442,PR0000100,4,76
VE0002562,PR0000196,1,39
VE0009187,PR0000373,3,54
VE0003325,PR0000360,1,50
VE0008403,PR0000274,5,195
VE0006885,PR0000095,1,49
VE0008463,PR0000061,3,36
VE0000150,PR0000050,3,132
VE0008472,PR0000255,2,42
VE0008772,PR0000148,2,82
VE0008494,PR0000076,1,26
VE0009486,PR0000263,2,56
VE0000631,PR0000280,4,172
VE0000519,PR0000006,5,230
VE0007683,PR0000381,1,29
VE0006550,PR0000126,5,110
VE0006141,PR0000312,1,14
VE0003488,PR0000283,2,24
VE0004271,PR0000027,1,47
VE0000004,PR0000051,4,120
VE0002475,PR0000105,5,165
VE0009731,PR0000230,5,60
VE0009999,PR0000130,3,42
VE0007168,PR0000075,3,72
VE0000268,PR0000062,2,44
VE0003562,PR0000008,3,147
VE0007214,PR0000053,1,20
VE0000570,PR0000261,3,141
VE0007503,PR0000335,5,95
VE0004685,PR0000378,3,144
VE0003375,PR0000249,2,66
VE0009258,PR0000292,5,200
VE0001622,PR0000369,3,147
VE0002461,PR0000245,2,100
VE0001680,PR0000231,1,50
VE0003433,PR0000004,3,90
VE0003384,PR0000094,4,168
VE0003984,PR0000109,2,58
VE0009806,PR0000221,1,41
VE0004448,PR0000274,2,78
VE0004509,PR0000263,4,112
VE0005969,PR0000088,5,250
VE0006142,PR0000267,1,32
VE0000678,PR0000173,1,48
VE0006570,PR0000015,5,95
VE0003173,PR0000213,3,132
VE0008936,PR0000195,4,92
VE0006515,PR0000061,1,12
VE0000297,PR0000343,2,24
VE0000490,PR0000341,4,80
VE0006935,PR0000292,3,120
VE0002939,PR0000303,1,41
VE0008349,PR0000312,2,28
VE0001166,PR0000028,2,54
VE0009813,PR0000011,5,65
VE0007728,PR0000135,4,192
VE0003418,PR0000330,1,29
VE0009645,PR0000081,5,70
VE0005657,PR0000022,2,52
VE0003210,PR0000194,4,200
VE0009547,PR0000173,4,192
VE0005085,PR0000038,1,11
VE0001452,PR0000413,5,245
VE0006830,PR0000108,5,225
VE0009353,PR0000104,3,132
VE0001678,PR0000073,1,26
VE0000490,PR0000078,2,56
VE0004044,PR0000155,4,124
VE0004697,PR0000393,3,120
VE0003597,PR0000312,5,70
VE0009699,PR0000276,5,220
VE0007481,PR0000411,1,38
VE0005981,PR0000306,4,156
VE0007897,PR0000280,3,129
VE0003608,PR0000210,4,156
VE0009432,PR0000375,5,185
VE0004612,PR0000130,4,56
VE0009843,PR0000052,5,120
VE0003264,PR0000007,4,116
VE0000779,PR0000272,2,86
VE0004823,PR0000405,3,126
VE0002311,PR0000232,1,37
