cliente_id,membresia_id
C00002445,MEM0000002
C00002446,MEM0000004
C00002447,MEM0000004
C00002448,MEM0000001
C00002449,MEM0000001
C00002450,MEM0000002
C00002451,MEM0000001
C00002452,MEM0000003
C00002453,MEM0000003
C00002454,MEM0000004
C00002455,MEM0000002
C00002456,MEM0000004
C00002457,MEM0000003
C00002458,MEM0000002
C00002459,MEM0000004
C00002460,MEM0000001
C00002461,MEM0000002
C00002462,MEM0000003
C00002463,MEM0000001
C00002464,MEM0000003
C00002465,MEM0000003
C00002466,MEM0000003
C00002467,MEM0000001
C00002468,MEM0000001
C00002469,MEM0000003
C00002470,MEM0000002
C00002471,MEM0000001
C00002472,MEM0000001
C00002473,MEM0000004
C00002474,MEM0000002
C00002475,MEM0000001
C00002476,MEM0000001
C00002477,MEM0000001
C00002478,MEM0000003
C00002479,MEM0000002
C00002480,MEM0000002
C00002481,MEM0000004
C00002482,MEM0000001
C00002483,MEM0000001
C00002484,MEM0000001
C00002485,MEM0000004
C00002486,MEM0000004
C00002487,MEM0000002
C00002488,MEM0000001
C00002489,MEM0000003
C00002490,MEM0000004
C00002491,MEM0000003
C00002492,MEM0000004
C00002493,MEM0000004
C00002494,MEM0000004
C00002495,MEM0000004
C00002496,MEM0000003
C00002497,MEM0000003
C00002498,MEM0000002
C00002499,MEM0000001
C00002500,MEM0000001
C00002501,MEM0000004
C00002502,MEM0000001
C00002503,MEM0000002
C00002504,MEM0000004
C00002505,MEM0000004
C00002506,MEM0000003
C00002507,MEM0000004
C00002508,MEM0000002
C00002509,MEM0000003
C00002510,MEM0000004
C00002511,MEM0000003
C00002512,MEM0000003
C00002513,MEM0000003
C00002514,MEM0000001
C00002515,MEM0000002
C00002516,MEM0000004
C00002517,MEM0000002
C00002518,MEM0000004
C00002519,MEM0000004
C00002520,MEM0000003
C00002521,MEM0000004
C00002522,MEM0000002
C00002523,MEM0000004
C00002524,MEM0000002
C00002525,MEM0000002
C00002526,MEM0000004
C00002527,MEM0000001
C00002528,MEM0000001
C00002529,MEM0000004
C00002530,MEM0000002
C00002531,MEM0000001
C00002532,MEM0000001
C00002533,MEM0000003
C00002534,MEM0000001
C00002535,MEM0000002
C00002536,MEM0000002
C00002537,MEM0000002
C00002538,MEM0000004
C00002539,MEM0000001
C00002540,MEM0000002
C00002541,MEM0000001
C00002542,MEM0000004
C00002543,MEM0000004
C00002544,MEM0000004
C00002545,MEM0000003
C00002546,MEM0000001
C00002547,MEM0000002
C00002548,MEM0000001
C00002549,MEM0000003
C00002550,MEM0000002
C00002551,MEM0000001
C00002552,MEM0000002
C00002553,MEM0000003
C00002554,MEM0000004
C00002555,MEM0000001
C00002556,MEM0000004
C00002557,MEM0000003
C00002558,MEM0000003
C00002559,MEM0000003
C00002560,MEM0000004
C00002561,MEM0000001
C00002562,MEM0000002
C00002563,MEM0000004
C00002564,MEM0000003
C00002565,MEM0000003
C00002566,MEM0000001
C00002567,MEM0000002
C00002568,MEM0000001
C00002569,MEM0000001
C00002570,MEM0000001
C00002571,MEM0000001
C00002572,MEM0000003
C00002573,MEM0000001
C00002574,MEM0000002
C00002575,MEM0000003
C00002576,MEM0000002
C00002577,MEM0000002
C00002578,MEM0000003
C00002579,MEM0000003
C00002580,MEM0000002
C00002581,MEM0000001
C00002582,MEM0000003
C00002583,MEM0000004
C00002584,MEM0000001
C00002585,MEM0000002
C00002586,MEM0000002
C00002587,MEM0000004
C00002588,MEM0000001
C00002589,MEM0000003
C00002590,MEM0000004
C00002591,MEM0000002
C00002592,MEM0000001
C00002593,MEM0000002
C00002594,MEM0000001
C00002595,MEM0000001
C00002596,MEM0000003
C00002597,MEM0000001
C00002598,MEM0000001
C00002599,MEM0000003
C00002600,MEM0000003
C00002601,MEM0000003
C00002602,MEM0000003
C00002603,MEM0000004
C00002604,MEM0000004
C00002605,MEM0000001
C00002606,MEM0000001
C00002607,MEM0000004
C00002608,MEM0000002
C00002609,MEM0000001
C00002610,MEM0000003
C00002611,MEM0000001
C00002612,MEM0000002
C00002613,MEM0000003
C00002614,MEM0000003
C00002615,MEM0000002
C00002616,MEM0000004
C00002617,MEM0000001
C00002618,MEM0000004
C00002619,MEM0000001
C00002620,MEM0000002
C00002621,MEM0000001
C00002622,MEM0000004
C00002623,MEM0000004
C00002624,MEM0000004
C00002625,MEM0000003
C00002626,MEM0000003
C00002627,MEM0000003
C00002628,MEM0000004
C00002629,MEM0000002
C00002630,MEM0000002
C00002631,MEM0000001
C00002632,MEM0000004
C00002633,MEM0000002
C00002634,MEM0000004
C00002635,MEM0000004
C00002636,MEM0000001
C00002637,MEM0000003
C00002638,MEM0000002
C00002639,MEM0000003
C00002640,MEM0000002
C00002641,MEM0000001
C00002642,MEM0000004
C00002643,MEM0000001
C00002644,MEM0000003
C00002645,MEM0000002
C00002646,MEM0000001
C00002647,MEM0000003
C00002648,MEM0000004
C00002649,MEM0000003
C00002650,MEM0000004
C00002651,MEM0000004
C00002652,MEM0000003
C00002653,MEM0000002
C00002654,MEM0000004
C00002655,MEM0000002
C00002656,MEM0000003
C00002657,MEM0000004
C00002658,MEM0000004
C00002659,MEM0000003
C00002660,MEM0000002
C00002661,MEM0000004
C00002662,MEM0000004
C00002663,MEM0000002
C00002664,MEM0000002
C00002665,MEM0000004
C00002666,MEM0000001
C00002667,MEM0000004
C00002668,MEM0000001
C00002669,MEM0000003
C00002670,MEM0000003
C00002671,MEM0000002
C00002672,MEM0000003
C00002673,MEM0000003
C00002674,MEM0000002
C00002675,MEM0000003
C00002676,MEM0000003
C00002677,MEM0000004
C00002678,MEM0000002
C00002679,MEM0000002
C00002680,MEM0000001
C00002681,MEM0000001
C00002682,MEM0000002
C00002683,MEM0000001
C00002684,MEM0000001
C00002685,MEM0000004
C00002686,MEM0000004
C00002687,MEM0000001
C00002688,MEM0000002
C00002689,MEM0000004
C00002690,MEM0000001
C00002691,MEM0000003
C00002692,MEM0000004
C00002693,MEM0000001
C00002694,MEM0000002
C00002695,MEM0000001
C00002696,MEM0000001
C00002697,MEM0000002
C00002698,MEM0000003
C00002699,MEM0000001
C00002700,MEM0000002
C00002701,MEM0000001
C00002702,MEM0000004
C00002703,MEM0000002
C00002704,MEM0000002
C00002705,MEM0000004
C00002706,MEM0000002
C00002707,MEM0000002
C00002708,MEM0000003
C00002709,MEM0000001
C00002710,MEM0000004
C00002711,MEM0000004
C00002712,MEM0000002
C00002713,MEM0000002
C00002714,MEM0000001
C00002715,MEM0000002
C00002716,MEM0000004
C00002717,MEM0000001
C00002718,MEM0000003
C00002719,MEM0000004
C00002720,MEM0000003
C00002721,MEM0000004
C00002722,MEM0000003
C00002723,MEM0000002
C00002724,MEM0000001
C00002725,MEM0000001
C00002726,MEM0000003
C00002727,MEM0000002
C00002728,MEM0000002
C00002729,MEM0000003
C00002730,MEM0000004
C00002731,MEM0000003
C00002732,MEM0000003
C00002733,MEM0000002
C00002734,MEM0000001
C00002735,MEM0000003
C00002736,MEM0000001
C00002737,MEM0000001
C00002738,MEM0000004
C00002739,MEM0000004
C00002740,MEM0000003
C00002741,MEM0000004
C00002742,MEM0000004
C00002743,MEM0000002
C00002744,MEM0000003
C00002745,MEM0000002
C00002746,MEM0000002
C00002747,MEM0000002
C00002748,MEM0000004
C00002749,MEM0000004
C00002750,MEM0000002
C00002751,MEM0000004
C00002752,MEM0000003
C00002753,MEM0000004
C00002754,MEM0000003
C00002755,MEM0000003
C00002756,MEM0000001
C00002757,MEM0000001
C00002758,MEM0000004
C00002759,MEM0000003
C00002760,MEM0000003
C00002761,MEM0000003
C00002762,MEM0000003
C00002763,MEM0000004
C00002764,MEM0000004
C00002765,MEM0000002
C00002766,MEM0000001
C00002767,MEM0000002
C00002768,MEM0000002
C00002769,MEM0000004
C00002770,MEM0000002
C00002771,MEM0000004
C00002772,MEM0000004
C00002773,MEM0000004
C00002774,MEM0000004
C00002775,MEM0000003
C00002776,MEM0000004
C00002777,MEM0000001
C00002778,MEM0000004
C00002779,MEM0000004
C00002780,MEM0000002
C00002781,MEM0000003
C00002782,MEM0000004
C00002783,MEM0000002
C00002784,MEM0000004
C00002785,MEM0000003
C00002786,MEM0000003
C00002787,MEM0000004
C00002788,MEM0000004
C00002789,MEM0000003
C00002790,MEM0000004
C00002791,MEM0000004
C00002792,MEM0000002
C00002793,MEM0000001
C00002794,MEM0000001
C00002795,MEM0000004
C00002796,MEM0000002
C00002797,MEM0000004
C00002798,MEM0000001
C00002799,MEM0000001
C00002800,MEM0000004
C00002801,MEM0000001
C00002802,MEM0000001
C00002803,MEM0000003
C00002804,MEM0000001
C00002805,MEM0000004
C00002806,MEM0000004
C00002807,MEM0000003
C00002808,MEM0000004
C00002809,MEM0000004
C00002810,MEM0000002
C00002811,MEM0000001
C00002812,MEM0000003
C00002813,MEM0000004
C00002814,MEM0000002
C00002815,MEM0000001
C00002816,MEM0000002
C00002817,MEM0000002
C00002818,MEM0000002
C00002819,MEM0000002
C00002820,MEM0000003
C00002821,MEM0000001
C00002822,MEM0000003
C00002823,MEM0000001
C00002824,MEM0000003
C00002825,MEM0000004
C00002826,MEM0000004
C00002827,MEM0000004
C00002828,MEM0000004
C00002829,MEM0000001
C00002830,MEM0000002
C00002831,MEM0000004
C00002832,MEM0000003
C00002833,MEM0000003
C00002834,MEM0000002
C00002835,MEM0000003
C00002836,MEM0000001
C00002837,MEM0000003
C00002838,MEM0000004
C00002839,MEM0000004
C00002840,MEM0000004
C00002841,MEM0000004
C00002842,MEM0000003
C00002843,MEM0000001
C00002844,MEM0000003
C00002845,MEM0000004
C00002846,MEM0000002
C00002847,MEM0000002
C00002848,MEM0000002
C00002849,MEM0000002
C00002850,MEM0000004
C00002851,MEM0000004
C00002852,MEM0000004
C00002853,MEM0000004
C00002854,MEM0000002
C00002855,MEM0000001
C00002856,MEM0000001
C00002857,MEM0000004
C00002858,MEM0000002
C00002859,MEM0000004
C00002860,MEM0000001
C00002861,MEM0000002
C00002862,MEM0000004
C00002863,MEM0000004
C00002864,MEM0000004
C00002865,MEM0000003
C00002866,MEM0000002
C00002867,MEM0000002
C00002868,MEM0000001
C00002869,MEM0000002
C00002870,MEM0000003
C00002871,MEM0000001
C00002872,MEM0000001
C00002873,MEM0000003
C00002874,MEM0000002
C00002875,MEM0000002
C00002876,MEM0000002
C00002877,MEM0000003
C00002878,MEM0000002
C00002879,MEM0000003
C00002880,MEM0000002
C00002881,MEM0000001
C00002882,MEM0000001
C00002883,MEM0000002
C00002884,MEM0000002
C00002885,MEM0000002
C00002886,MEM0000004
C00002887,MEM0000002
C00002888,MEM0000003
C00002889,MEM0000002
C00002890,MEM0000004
C00002891,MEM0000004
C00002892,MEM0000001
C00002893,MEM0000002
C00002894,MEM0000001
C00002895,MEM0000001
C00002896,MEM0000002
C00002897,MEM0000002
C00002898,MEM0000003
C00002899,MEM0000003
C00002900,MEM0000004
C00002901,MEM0000004
C00002902,MEM0000004
C00002903,MEM0000004
C00002904,MEM0000002
C00002905,MEM0000002
C00002906,MEM0000002
C00002907,MEM0000002
C00002908,MEM0000001
C00002909,MEM0000001
C00002910,MEM0000002
C00002911,MEM0000003
C00002912,MEM0000001
C00002913,MEM0000001
C00002914,MEM0000001
C00002915,MEM0000003
C00002916,MEM0000002
C00002917,MEM0000002
C00002918,MEM0000004
C00002919,MEM0000004
C00002920,MEM0000002
C00002921,MEM0000001
C00002922,MEM0000004
C00002923,MEM0000004
C00002924,MEM0000002
C00002925,MEM0000001
C00002926,MEM0000003
C00002927,MEM0000001
C00002928,MEM0000004
C00002929,MEM0000001
C00002930,MEM0000003
C00002931,MEM0000004
C00002932,MEM0000004
C00002933,MEM0000002
C00002934,MEM0000003
C00002935,MEM0000004
C00002936,MEM0000002
C00002937,MEM0000002
C00002938,MEM0000004
C00002939,MEM0000003
C00002940,MEM0000003
C00002941,MEM0000002
C00002942,MEM0000002
C00002943,MEM0000001
C00002944,MEM0000004
C00002945,MEM0000002
C00002946,MEM0000002
C00002947,MEM0000003
C00002948,MEM0000001
C00002949,MEM0000004
C00002950,MEM0000001
C00002951,MEM0000002
C00002952,MEM0000001
C00002953,MEM0000001
C00002954,MEM0000003
C00002955,MEM0000002
C00002956,MEM0000001
C00002957,MEM0000004
C00002958,MEM0000002
C00002959,MEM0000001
C00002960,MEM0000003
C00002961,MEM0000001
C00002962,MEM0000003
C00002963,MEM0000001
C00002964,MEM0000002
C00002965,MEM0000004
C00002966,MEM0000001
C00002967,MEM0000004
C00002968,MEM0000003
C00002969,MEM0000001
C00002970,MEM0000002
C00002971,MEM0000004
C00002972,MEM0000001
C00002973,MEM0000001
C00002974,MEM0000003
C00002975,MEM0000004
C00002976,MEM0000002
C00002977,MEM0000004
C00002978,MEM0000002
C00002979,MEM0000002
C00002980,MEM0000002
C00002981,MEM0000004
C00002982,MEM0000002
C00002983,MEM0000004
C00002984,MEM0000002
C00002985,MEM0000004
C00002986,MEM0000002
C00002987,MEM0000003
C00002988,MEM0000003
C00002989,MEM0000004
C00002990,MEM0000004
C00002991,MEM0000002
C00002992,MEM0000004
C00002993,MEM0000001
C00002994,MEM0000003
C00002995,MEM0000002
C00002996,MEM0000004
C00002997,MEM0000003
C00002998,MEM0000004
C00002999,MEM0000002
C00003000,MEM0000001
C00003001,MEM0000004
C00003002,MEM0000003
C00003003,MEM0000004
C00003004,MEM0000002
C00003005,MEM0000001
C00003006,MEM0000002
C00003007,MEM0000002
C00003008,MEM0000002
C00003009,MEM0000004
C00003010,MEM0000004
C00003011,MEM0000001
C00003012,MEM0000004
C00003013,MEM0000002
C00003014,MEM0000004
C00003015,MEM0000002
C00003016,MEM0000001
C00003017,MEM0000002
C00003018,MEM0000001
C00003019,MEM0000003
C00003020,MEM0000001
C00003021,MEM0000003
C00003022,MEM0000003
C00003023,MEM0000002
C00003024,MEM0000001
C00003025,MEM0000003
C00003026,MEM0000003
C00003027,MEM0000003
C00003028,MEM0000001
C00003029,MEM0000001
C00003030,MEM0000003
C00003031,MEM0000001
C00003032,MEM0000003
C00003033,MEM0000003
C00003034,MEM0000002
C00003035,MEM0000001
C00003036,MEM0000002
C00003037,MEM0000004
C00003038,MEM0000004
C00003039,MEM0000004
C00003040,MEM0000002
C00003041,MEM0000002
C00003042,MEM0000002
C00003043,MEM0000002
C00003044,MEM0000002
C00003045,MEM0000003
C00003046,MEM0000003
C00003047,MEM0000002
C00003048,MEM0000004
C00003049,MEM0000002
C00003050,MEM0000004
C00003051,MEM0000004
C00003052,MEM0000002
C00003053,MEM0000001
C00003054,MEM0000004
C00003055,MEM0000001
C00003056,MEM0000004
C00003057,MEM0000004
C00003058,MEM0000003
C00003059,MEM0000001
C00003060,MEM0000003
C00003061,MEM0000001
C00003062,MEM0000001
C00003063,MEM0000002
C00003064,MEM0000003
C00003065,MEM0000004
C00003066,MEM0000004
C00003067,MEM0000002
C00003068,MEM0000003
C00003069,MEM0000001
C00003070,MEM0000002
C00003071,MEM0000004
C00003072,MEM0000004
C00003073,MEM0000003
C00003074,MEM0000004
C00003075,MEM0000003
C00003076,MEM0000004
C00003077,MEM0000003
C00003078,MEM0000003
C00003079,MEM0000002
C00003080,MEM0000003
C00003081,MEM0000004
C00003082,MEM0000003
C00003083,MEM0000003
C00003084,MEM0000003
C00003085,MEM0000003
C00003086,MEM0000002
C00003087,MEM0000001
C00003088,MEM0000004
C00003089,MEM0000001
C00003090,MEM0000004
C00003091,MEM0000003
C00003092,MEM0000001
C00003093,MEM0000003
C00003094,MEM0000002
C00003095,MEM0000003
C00003096,MEM0000003
C00003097,MEM0000004
C00003098,MEM0000002
C00003099,MEM0000004
C00003100,MEM0000003
C00003101,MEM0000001
C00003102,MEM0000003
C00003103,MEM0000002
C00003104,MEM0000002
C00003105,MEM0000001
C00003106,MEM0000002
C00003107,MEM0000003
C00003108,MEM0000001
C00003109,MEM0000004
C00003110,MEM0000001
C00003111,MEM0000003
C00003112,MEM0000001
C00003113,MEM0000002
C00003114,MEM0000003
C00003115,MEM0000004
C00003116,MEM0000003
C00003117,MEM0000002
C00003118,MEM0000001
C00003119,MEM0000004
C00003120,MEM0000001
C00003121,MEM0000004
C00003122,MEM0000001
C00003123,MEM0000004
C00003124,MEM0000002
C00003125,MEM0000001
C00003126,MEM0000002
C00003127,MEM0000003
C00003128,MEM0000002
C00003129,MEM0000002
C00003130,MEM0000003
C00003131,MEM0000001
C00003132,MEM0000003
C00003133,MEM0000001
C00003134,MEM0000001
C00003135,MEM0000001
C00003136,MEM0000001
C00003137,MEM0000002
C00003138,MEM0000001
C00003139,MEM0000003
C00003140,MEM0000003
C00003141,MEM0000001
C00003142,MEM0000002
C00003143,MEM0000002
C00003144,MEM0000002
C00003145,MEM0000004
C00003146,MEM0000002
C00003147,MEM0000001
C00003148,MEM0000003
C00003149,MEM0000004
C00003150,MEM0000004
C00003151,MEM0000003
C00003152,MEM0000002
C00003153,MEM0000002
C00003154,MEM0000001
C00003155,MEM0000001
C00003156,MEM0000002
C00003157,MEM0000003
C00003158,MEM0000002
C00003159,MEM0000001
C00003160,MEM0000004
C00003161,MEM0000004
C00003162,MEM0000001
C00003163,MEM0000004
C00003164,MEM0000004
C00003165,MEM0000003
C00003166,MEM0000001
C00003167,MEM0000002
C00003168,MEM0000002
C00003169,MEM0000001
C00003170,MEM0000004
C00003171,MEM0000001
C00003172,MEM0000001
C00003173,MEM0000003
C00003174,MEM0000004
C00003175,MEM0000004
C00003176,MEM0000002
C00003177,MEM0000002
C00003178,MEM0000002
C00003179,MEM0000003
C00003180,MEM0000004
C00003181,MEM0000003
C00003182,MEM0000004
C00003183,MEM0000002
C00003184,MEM0000001
C00003185,MEM0000003
C00003186,MEM0000002
C00003187,MEM0000001
C00003188,MEM0000003
C00003189,MEM0000003
C00003190,MEM0000001
C00003191,MEM0000001
C00003192,MEM0000004
C00003193,MEM0000003
C00003194,MEM0000004
C00003195,MEM0000002
C00003196,MEM0000001
C00003197,MEM0000003
C00003198,MEM0000002
C00003199,MEM0000004
C00003200,MEM0000003
C00003201,MEM0000002
C00003202,MEM0000002
C00003203,MEM0000002
C00003204,MEM0000004
C00003205,MEM0000003
C00003206,MEM0000002
C00003207,MEM0000001
C00003208,MEM0000003
C00003209,MEM0000002
C00003210,MEM0000001
C00003211,MEM0000001
C00003212,MEM0000001
C00003213,MEM0000003
C00003214,MEM0000004
C00003215,MEM0000001
C00003216,MEM0000004
C00003217,MEM0000004
C00003218,MEM0000004
C00003219,MEM0000004
C00003220,MEM0000001
C00003221,MEM0000003
C00003222,MEM0000002
C00003223,MEM0000003
C00003224,MEM0000002
C00003225,MEM0000003
C00003226,MEM0000003
C00003227,MEM0000003
C00003228,MEM0000003
C00003229,MEM0000001
C00003230,MEM0000003
C00003231,MEM0000002
C00003232,MEM0000003
C00003233,MEM0000003
C00003234,MEM0000002
C00003235,MEM0000003
C00003236,MEM0000003
C00003237,MEM0000004
C00003238,MEM0000003
C00003239,MEM0000001
C00003240,MEM0000002
C00003241,MEM0000004
C00003242,MEM0000003
C00003243,MEM0000003
C00003244,MEM0000003
C00003245,MEM0000002
C00003246,MEM0000002
C00003247,MEM0000001
C00003248,MEM0000002
C00003249,MEM0000003
C00003250,MEM0000003
C00003251,MEM0000004
C00003252,MEM0000002
C00003253,MEM0000003
C00003254,MEM0000003
C00003255,MEM0000002
C00003256,MEM0000003
C00003257,MEM0000003
C00003258,MEM0000004
C00003259,MEM0000003
C00003260,MEM0000001
C00003261,MEM0000004
C00003262,MEM0000004
C00003263,MEM0000004
C00003264,MEM0000003
C00003265,MEM0000003
C00003266,MEM0000002
C00003267,MEM0000004
C00003268,MEM0000001
C00003269,MEM0000004
C00003270,MEM0000002
C00003271,MEM0000004
C00003272,MEM0000004
C00003273,MEM0000003
C00003274,MEM0000002
C00003275,MEM0000002
C00003276,MEM0000004
C00003277,MEM0000001
C00003278,MEM0000001
C00003279,MEM0000004
C00003280,MEM0000002
C00003281,MEM0000004
C00003282,MEM0000001
C00003283,MEM0000003
C00003284,MEM0000002
C00003285,MEM0000002
C00003286,MEM0000003
C00003287,MEM0000003
C00003288,MEM0000003
C00003289,MEM0000004
C00003290,MEM0000001
C00003291,MEM0000003
C00003292,MEM0000002
C00003293,MEM0000003
C00003294,MEM0000004
C00003295,MEM0000004
C00003296,MEM0000002
C00003297,MEM0000001
C00003298,MEM0000003
C00003299,MEM0000001
C00003300,MEM0000001
C00003301,MEM0000003
C00003302,MEM0000003
C00003303,MEM0000001
C00003304,MEM0000004
C00003305,MEM0000001
C00003306,MEM0000002
C00003307,MEM0000001
C00003308,MEM0000001
C00003309,MEM0000003
C00003310,MEM0000003
C00003311,MEM0000003
C00003312,MEM0000002
C00003313,MEM0000004
C00003314,MEM0000003
C00003315,MEM0000002
C00003316,MEM0000002
C00003317,MEM0000004
C00003318,MEM0000004
C00003319,MEM0000003
C00003320,MEM0000002
C00003321,MEM0000002
C00003322,MEM0000004
C00003323,MEM0000004
C00003324,MEM0000002
C00003325,MEM0000003
C00003326,MEM0000004
C00003327,MEM0000001
C00003328,MEM0000002
C00003329,MEM0000001
C00003330,MEM0000004
C00003331,MEM0000002
C00003332,MEM0000002
C00003333,MEM0000002
C00003334,MEM0000003
C00003335,MEM0000004
C00003336,MEM0000002
C00003337,MEM0000003
C00003338,MEM0000004
C00003339,MEM0000001
C00003340,MEM0000001
C00003341,MEM0000003
C00003342,MEM0000001
C00003343,MEM0000001
C00003344,MEM0000001
C00003345,MEM0000003
C00003346,MEM0000004
C00003347,MEM0000004
C00003348,MEM0000002
C00003349,MEM0000001
C00003350,MEM0000003
C00003351,MEM0000001
C00003352,MEM0000002
C00003353,MEM0000002
C00003354,MEM0000003
C00003355,MEM0000003
C00003356,MEM0000002
C00003357,MEM0000001
C00003358,MEM0000002
C00003359,MEM0000004
C00003360,MEM0000003
C00003361,MEM0000002
C00003362,MEM0000004
C00003363,MEM0000003
C00003364,MEM0000004
C00003365,MEM0000004
C00003366,MEM0000003
C00003367,MEM0000002
C00003368,MEM0000002
C00003369,MEM0000003
C00003370,MEM0000002
C00003371,MEM0000001
C00003372,MEM0000002
C00003373,MEM0000003
C00003374,MEM0000004
C00003375,MEM0000002
C00003376,MEM0000001
C00003377,MEM0000004
C00003378,MEM0000002
C00003379,MEM0000003
C00003380,MEM0000003
C00003381,MEM0000002
C00003382,MEM0000003
C00003383,MEM0000003
C00003384,MEM0000002
C00003385,MEM0000002
C00003386,MEM0000001
C00003387,MEM0000001
C00003388,MEM0000003
C00003389,MEM0000004
C00003390,MEM0000002
C00003391,MEM0000004
C00003392,MEM0000004
C00003393,MEM0000003
C00003394,MEM0000001
C00003395,MEM0000004
C00003396,MEM0000001
C00003397,MEM0000002
C00003398,MEM0000004
C00003399,MEM0000002
C00003400,MEM0000002
C00003401,MEM0000001
C00003402,MEM0000004
C00003403,MEM0000003
C00003404,MEM0000002
C00003405,MEM0000001
C00003406,MEM0000002
C00003407,MEM0000001
C00003408,MEM0000004
C00003409,MEM0000002
C00003410,MEM0000001
C00003411,MEM0000003
C00003412,MEM0000001
C00003413,MEM0000004
C00003414,MEM0000004
C00003415,MEM0000001
C00003416,MEM0000002
C00003417,MEM0000002
C00003418,MEM0000001
C00003419,MEM0000002
C00003420,MEM0000001
C00003421,MEM0000003
C00003422,MEM0000004
C00003423,MEM0000001
C00003424,MEM0000004
C00003425,MEM0000004
C00003426,MEM0000002
C00003427,MEM0000003
C00003428,MEM0000002
C00003429,MEM0000001
C00003430,MEM0000004
C00003431,MEM0000004
C00003432,MEM0000003
C00003433,MEM0000001
C00003434,MEM0000004
C00003435,MEM0000004
C00003436,MEM0000001
C00003437,MEM0000001
C00003438,MEM0000002
C00003439,MEM0000001
C00003440,MEM0000002
C00003441,MEM0000004
C00003442,MEM0000003
C00003443,MEM0000001
C00003444,MEM0000001
C00003445,MEM0000003
C00003446,MEM0000001
C00003447,MEM0000003
C00003448,MEM0000001
C00003449,MEM0000002
C00003450,MEM0000001
C00003451,MEM0000002
C00003452,MEM0000003
C00003453,MEM0000002
C00003454,MEM0000002
C00003455,MEM0000002
C00003456,MEM0000001
C00003457,MEM0000002
C00003458,MEM0000004
C00003459,MEM0000001
C00003460,MEM0000001
C00003461,MEM0000003
C00003462,MEM0000003
C00003463,MEM0000002
C00003464,MEM0000003
C00003465,MEM0000002
C00003466,MEM0000003
C00003467,MEM0000001
C00003468,MEM0000002
C00003469,MEM0000002
C00003470,MEM0000002
C00003471,MEM0000004
C00003472,MEM0000003
C00003473,MEM0000002
C00003474,MEM0000004
C00003475,MEM0000004
C00003476,MEM0000004
C00003477,MEM0000001
C00003478,MEM0000001
C00003479,MEM0000004
C00003480,MEM0000003
C00003481,MEM0000004
C00003482,MEM0000001
C00003483,MEM0000004
C00003484,MEM0000004
C00003485,MEM0000003
C00003486,MEM0000002
C00003487,MEM0000002
C00003488,MEM0000002
C00003489,MEM0000001
C00003490,MEM0000002
C00003491,MEM0000001
C00003492,MEM0000003
C00003493,MEM0000002
C00003494,MEM0000002
C00003495,MEM0000003
C00003496,MEM0000003
C00003497,MEM0000002
C00003498,MEM0000003
C00003499,MEM0000001
C00003500,MEM0000003
C00003501,MEM0000004
C00003502,MEM0000003
C00003503,MEM0000003
C00003504,MEM0000002
C00003505,MEM0000003
C00003506,MEM0000004
C00003507,MEM0000002
C00003508,MEM0000004
C00003509,MEM0000004
C00003510,MEM0000002
C00003511,MEM0000001
C00003512,MEM0000004
C00003513,MEM0000004
C00003514,MEM0000003
C00003515,MEM0000003
C00003516,MEM0000002
C00003517,MEM0000002
C00003518,MEM0000004
C00003519,MEM0000003
C00003520,MEM0000003
C00003521,MEM0000003
C00003522,MEM0000001
C00003523,MEM0000002
C00003524,MEM0000003
C00003525,MEM0000004
C00003526,MEM0000004
C00003527,MEM0000001
C00003528,MEM0000001
C00003529,MEM0000004
C00003530,MEM0000001
C00003531,MEM0000003
C00003532,MEM0000002
C00003533,MEM0000004
C00003534,MEM0000001
C00003535,MEM0000003
C00003536,MEM0000001
C00003537,MEM0000003
C00003538,MEM0000004
C00003539,MEM0000004
C00003540,MEM0000003
C00003541,MEM0000004
C00003542,MEM0000002
C00003543,MEM0000001
C00003544,MEM0000002
C00003545,MEM0000001
C00003546,MEM0000003
C00003547,MEM0000004
C00003548,MEM0000002
C00003549,MEM0000001
C00003550,MEM0000001
C00003551,MEM0000004
C00003552,MEM0000001
C00003553,MEM0000004
C00003554,MEM0000003
C00003555,MEM0000004
C00003556,MEM0000004
C00003557,MEM0000001
C00003558,MEM0000004
C00003559,MEM0000002
C00003560,MEM0000003
C00003561,MEM0000001
C00003562,MEM0000003
C00003563,MEM0000001
C00003564,MEM0000004
C00003565,MEM0000004
C00003566,MEM0000003
C00003567,MEM0000002
C00003568,MEM0000002
C00003569,MEM0000003
C00003570,MEM0000001
C00003571,MEM0000004
C00003572,MEM0000001
C00003573,MEM0000004
C00003574,MEM0000003
C00003575,MEM0000002
C00003576,MEM0000002
C00003577,MEM0000004
C00003578,MEM0000002
C00003579,MEM0000001
C00003580,MEM0000004
C00003581,MEM0000001
C00003582,MEM0000003
C00003583,MEM0000001
C00003584,MEM0000001
C00003585,MEM0000001
C00003586,MEM0000002
C00003587,MEM0000004
C00003588,MEM0000002
C00003589,MEM0000003
C00003590,MEM0000001
C00003591,MEM0000003
C00003592,MEM0000004
C00003593,MEM0000003
C00003594,MEM0000002
C00003595,MEM0000004
C00003596,MEM0000001
C00003597,MEM0000004
C00003598,MEM0000002
C00003599,MEM0000002
C00003600,MEM0000002
C00003601,MEM0000002
C00003602,MEM0000001
C00003603,MEM0000003
C00003604,MEM0000002
C00003605,MEM0000002
C00003606,MEM0000003
C00003607,MEM0000004
C00003608,MEM0000001
C00003609,MEM0000004
