pelicula_id,actor_id
MOV000343,ACT000311
MOV000344,ACT000450
MOV000344,ACT000341
MOV000344,ACT000308
MOV000344,ACT000104
MOV000344,ACT000484
MOV000344,ACT000221
MOV000344,ACT000356
MOV000344,ACT000147
MOV000344,ACT000542
MOV000344,ACT000011
MOV000344,ACT000017
MOV000344,ACT000554
MOV000344,ACT000156
MOV000344,ACT000214
MOV000345,ACT000290
MOV000345,ACT000493
MOV000345,ACT000184
MOV000345,ACT000405
MOV000345,ACT000523
MOV000345,ACT000478
MOV000345,ACT000016
MOV000345,ACT000381
MOV000345,ACT000002
MOV000345,ACT000347
MOV000345,ACT000247
MOV000345,ACT000083
MOV000345,ACT000304
MOV000345,ACT000331
MOV000346,ACT000121
MOV000346,ACT000157
MOV000346,ACT000241
MOV000346,ACT000211
MOV000346,ACT000396
MOV000346,ACT000026
MOV000346,ACT000097
MOV000346,ACT000305
MOV000346,ACT000486
MOV000346,ACT000295
MOV000346,ACT000474
MOV000347,ACT000082
MOV000347,ACT000526
MOV000347,ACT000144
MOV000347,ACT000227
MOV000347,ACT000400
MOV000347,ACT000315
MOV000347,ACT000322
MOV000347,ACT000470
MOV000347,ACT000301
MOV000347,ACT000483
MOV000347,ACT000552
MOV000347,ACT000437
MOV000347,ACT000361
MOV000348,ACT000327
MOV000348,ACT000450
MOV000348,ACT000475
MOV000348,ACT000222
MOV000348,ACT000446
MOV000348,ACT000241
MOV000348,ACT000456
MOV000349,ACT000366
MOV000349,ACT000132
MOV000349,ACT000404
MOV000349,ACT000154
MOV000349,ACT000455
MOV000349,ACT000347
MOV000349,ACT000483
MOV000349,ACT000447
MOV000349,ACT000188
MOV000349,ACT000392
MOV000349,ACT000551
MOV000349,ACT000544
MOV000349,ACT000539
MOV000350,ACT000273
MOV000350,ACT000389
MOV000350,ACT000048
MOV000350,ACT000399
MOV000350,ACT000558
MOV000350,ACT000453
MOV000350,ACT000495
MOV000350,ACT000478
MOV000350,ACT000541
MOV000350,ACT000382
MOV000350,ACT000384
MOV000350,ACT000416
MOV000350,ACT000519
MOV000350,ACT000403
MOV000350,ACT000252
MOV000351,ACT000311
MOV000351,ACT000169
MOV000351,ACT000236
MOV000351,ACT000035
MOV000351,ACT000484
MOV000351,ACT000335
MOV000351,ACT000044
MOV000351,ACT000165
MOV000351,ACT000528
MOV000351,ACT000292
MOV000351,ACT000167
MOV000352,ACT000027
MOV000352,ACT000157
MOV000352,ACT000289
MOV000352,ACT000205
MOV000352,ACT000371
MOV000352,ACT000513
MOV000352,ACT000233
MOV000352,ACT000542
MOV000352,ACT000358
MOV000352,ACT000369
MOV000352,ACT000208
MOV000352,ACT000551
MOV000352,ACT000397
MOV000353,ACT000433
MOV000353,ACT000292
MOV000353,ACT000485
MOV000353,ACT000304
MOV000353,ACT000508
MOV000353,ACT000380
MOV000354,ACT000290
MOV000354,ACT000557
MOV000354,ACT000134
MOV000354,ACT000299
MOV000354,ACT000429
MOV000355,ACT000078
MOV000355,ACT000475
MOV000355,ACT000207
MOV000355,ACT000461
MOV000355,ACT000334
MOV000355,ACT000243
MOV000356,ACT000365
MOV000356,ACT000395
MOV000356,ACT000302
MOV000356,ACT000198
MOV000356,ACT000157
MOV000356,ACT000479
MOV000356,ACT000211
MOV000356,ACT000070
MOV000356,ACT000282
MOV000356,ACT000226
MOV000357,ACT000068
MOV000357,ACT000145
MOV000357,ACT000343
MOV000357,ACT000524
MOV000357,ACT000503
MOV000357,ACT000502
MOV000357,ACT000338
MOV000357,ACT000508
MOV000357,ACT000097
MOV000357,ACT000458
MOV000358,ACT000150
MOV000358,ACT000082
MOV000358,ACT000312
MOV000358,ACT000368
MOV000358,ACT000203
MOV000358,ACT000528
MOV000358,ACT000351
MOV000358,ACT000458
MOV000359,ACT000213
MOV000359,ACT000259
MOV000359,ACT000407
MOV000359,ACT000441
MOV000359,ACT000030
MOV000359,ACT000402
MOV000359,ACT000150
MOV000359,ACT000080
MOV000359,ACT000142
MOV000359,ACT000468
MOV000359,ACT000329
MOV000359,ACT000018
MOV000359,ACT000088
MOV000359,ACT000334
MOV000359,ACT000467
MOV000360,ACT000093
MOV000360,ACT000184
MOV000360,ACT000085
MOV000360,ACT000126
MOV000360,ACT000109
MOV000360,ACT000308
MOV000360,ACT000195
MOV000361,ACT000557
MOV000361,ACT000145
MOV000361,ACT000213
MOV000361,ACT000372
MOV000361,ACT000523
MOV000361,ACT000502
MOV000361,ACT000002
MOV000361,ACT000324
MOV000361,ACT000169
MOV000361,ACT000462
MOV000361,ACT000283
MOV000362,ACT000033
MOV000362,ACT000100
MOV000362,ACT000348
MOV000362,ACT000466
MOV000362,ACT000164
MOV000362,ACT000530
MOV000363,ACT000487
MOV000363,ACT000081
MOV000363,ACT000038
MOV000363,ACT000458
MOV000363,ACT000120
MOV000363,ACT000416
MOV000363,ACT000060
MOV000363,ACT000395
MOV000363,ACT000250
MOV000363,ACT000181
MOV000363,ACT000022
MOV000363,ACT000436
MOV000363,ACT000499
MOV000363,ACT000186
MOV000363,ACT000026
MOV000364,ACT000120
MOV000364,ACT000373
MOV000364,ACT000006
MOV000364,ACT000354
MOV000364,ACT000426
MOV000364,ACT000505
MOV000364,ACT000420
MOV000364,ACT000503
MOV000364,ACT000457
MOV000364,ACT000444
MOV000365,ACT000436
MOV000365,ACT000071
MOV000365,ACT000078
MOV000365,ACT000128
MOV000365,ACT000031
MOV000365,ACT000398
MOV000365,ACT000243
MOV000365,ACT000555
MOV000366,ACT000021
MOV000366,ACT000500
MOV000366,ACT000296
MOV000366,ACT000356
MOV000366,ACT000393
MOV000366,ACT000162
MOV000366,ACT000225
MOV000366,ACT000163
MOV000366,ACT000148
MOV000366,ACT000397
MOV000366,ACT000196
MOV000366,ACT000031
MOV000366,ACT000250
MOV000367,ACT000383
MOV000367,ACT000453
MOV000367,ACT000318
MOV000367,ACT000443
MOV000367,ACT000441
MOV000367,ACT000310
MOV000367,ACT000440
MOV000367,ACT000544
MOV000367,ACT000484
MOV000367,ACT000226
MOV000367,ACT000426
MOV000367,ACT000438
MOV000367,ACT000053
MOV000368,ACT000446
MOV000368,ACT000456
MOV000368,ACT000284
MOV000368,ACT000349
MOV000368,ACT000429
MOV000369,ACT000135
MOV000369,ACT000176
MOV000369,ACT000276
MOV000369,ACT000445
MOV000369,ACT000378
MOV000369,ACT000489
MOV000369,ACT000226
MOV000369,ACT000429
MOV000369,ACT000478
MOV000369,ACT000459
MOV000369,ACT000472
MOV000370,ACT000048
MOV000370,ACT000271
MOV000370,ACT000099
MOV000370,ACT000084
MOV000370,ACT000175
MOV000370,ACT000497
MOV000370,ACT000374
MOV000370,ACT000026
MOV000370,ACT000528
MOV000370,ACT000230
MOV000370,ACT000539
MOV000370,ACT000124
MOV000370,ACT000387
MOV000370,ACT000476
MOV000370,ACT000352
MOV000371,ACT000498
MOV000371,ACT000465
MOV000371,ACT000131
MOV000371,ACT000159
MOV000371,ACT000050
MOV000371,ACT000126
MOV000371,ACT000189
MOV000371,ACT000113
MOV000372,ACT000501
MOV000372,ACT000383
MOV000372,ACT000263
MOV000372,ACT000441
MOV000372,ACT000197
MOV000372,ACT000428
MOV000373,ACT000036
MOV000373,ACT000086
MOV000373,ACT000090
MOV000373,ACT000204
MOV000373,ACT000501
MOV000373,ACT000022
MOV000373,ACT000281
MOV000373,ACT000399
MOV000373,ACT000157
MOV000373,ACT000103
MOV000373,ACT000248
MOV000374,ACT000488
MOV000374,ACT000216
MOV000374,ACT000476
MOV000374,ACT000431
MOV000374,ACT000026
MOV000374,ACT000339
MOV000374,ACT000545
MOV000374,ACT000158
MOV000375,ACT000156
MOV000375,ACT000150
MOV000375,ACT000241
MOV000375,ACT000323
MOV000375,ACT000092
MOV000375,ACT000109
MOV000375,ACT000201
MOV000375,ACT000078
MOV000375,ACT000362
MOV000376,ACT000508
MOV000376,ACT000369
MOV000376,ACT000095
MOV000376,ACT000066
MOV000376,ACT000060
MOV000376,ACT000363
MOV000376,ACT000468
MOV000376,ACT000068
MOV000377,ACT000481
MOV000377,ACT000416
MOV000377,ACT000255
MOV000377,ACT000334
MOV000377,ACT000535
MOV000378,ACT000532
MOV000378,ACT000536
MOV000378,ACT000145
MOV000378,ACT000305
MOV000378,ACT000155
MOV000378,ACT000227
MOV000378,ACT000322
MOV000378,ACT000007
MOV000378,ACT000514
MOV000378,ACT000051
MOV000379,ACT000075
MOV000379,ACT000344
MOV000379,ACT000222
MOV000379,ACT000002
MOV000379,ACT000543
MOV000379,ACT000468
MOV000379,ACT000376
MOV000379,ACT000485
MOV000379,ACT000353
MOV000379,ACT000537
MOV000379,ACT000307
MOV000379,ACT000298
MOV000379,ACT000108
MOV000380,ACT000288
MOV000380,ACT000246
MOV000380,ACT000031
MOV000380,ACT000140
MOV000380,ACT000034
MOV000380,ACT000172
MOV000381,ACT000381
MOV000381,ACT000559
MOV000381,ACT000305
MOV000381,ACT000360
MOV000381,ACT000198
MOV000381,ACT000215
MOV000381,ACT000049
MOV000381,ACT000126
MOV000381,ACT000283
MOV000382,ACT000509
MOV000382,ACT000422
MOV000382,ACT000240
MOV000382,ACT000344
MOV000382,ACT000424
MOV000382,ACT000040
MOV000382,ACT000218
MOV000382,ACT000540
MOV000382,ACT000154
MOV000382,ACT000433
MOV000382,ACT000243
MOV000382,ACT000060
MOV000383,ACT000004
MOV000383,ACT000132
MOV000383,ACT000241
MOV000383,ACT000541
MOV000383,ACT000233
MOV000383,ACT000371
MOV000383,ACT000171
MOV000383,ACT000165
MOV000383,ACT000119
MOV000383,ACT000339
MOV000384,ACT000483
MOV000384,ACT000518
MOV000384,ACT000466
MOV000384,ACT000257
MOV000384,ACT000208
MOV000384,ACT000432
MOV000384,ACT000200
MOV000384,ACT000380
MOV000384,ACT000017
MOV000384,ACT000294
MOV000384,ACT000140
MOV000384,ACT000268
MOV000385,ACT000193
MOV000385,ACT000262
MOV000385,ACT000526
MOV000385,ACT000182
MOV000385,ACT000097
MOV000385,ACT000404
MOV000385,ACT000058
MOV000385,ACT000247
MOV000386,ACT000138
MOV000386,ACT000209
MOV000386,ACT000429
MOV000386,ACT000137
MOV000386,ACT000548
MOV000387,ACT000446
MOV000387,ACT000045
MOV000387,ACT000209
MOV000387,ACT000223
MOV000387,ACT000481
MOV000387,ACT000202
MOV000387,ACT000283
MOV000387,ACT000026
MOV000387,ACT000140
MOV000387,ACT000027
MOV000387,ACT000536
MOV000388,ACT000081
MOV000388,ACT000199
MOV000388,ACT000253
MOV000388,ACT000550
MOV000388,ACT000169
MOV000388,ACT000284
MOV000388,ACT000514
MOV000388,ACT000369
MOV000388,ACT000447
MOV000388,ACT000087
MOV000388,ACT000177
MOV000388,ACT000385
MOV000388,ACT000052
MOV000388,ACT000144
MOV000388,ACT000509
MOV000389,ACT000378
MOV000389,ACT000472
MOV000389,ACT000215
MOV000389,ACT000264
MOV000389,ACT000508
MOV000389,ACT000387
MOV000389,ACT000280
MOV000389,ACT000529
MOV000390,ACT000146
MOV000390,ACT000090
MOV000390,ACT000187
MOV000390,ACT000203
MOV000390,ACT000333
MOV000390,ACT000214
MOV000390,ACT000280
MOV000390,ACT000101
MOV000390,ACT000386
MOV000390,ACT000122
MOV000390,ACT000166
MOV000390,ACT000441
MOV000390,ACT000128
MOV000391,ACT000214
MOV000391,ACT000322
MOV000391,ACT000028
MOV000391,ACT000333
MOV000391,ACT000306
MOV000391,ACT000552
MOV000391,ACT000387
MOV000391,ACT000415
MOV000392,ACT000135
MOV000392,ACT000191
MOV000392,ACT000129
MOV000392,ACT000144
MOV000392,ACT000134
MOV000392,ACT000058
MOV000392,ACT000157
MOV000393,ACT000179
MOV000393,ACT000117
MOV000393,ACT000134
MOV000393,ACT000526
MOV000393,ACT000082
MOV000393,ACT000464
MOV000393,ACT000107
MOV000393,ACT000407
MOV000393,ACT000162
MOV000393,ACT000300
MOV000393,ACT000090
MOV000393,ACT000113
MOV000393,ACT000328
MOV000393,ACT000105
MOV000393,ACT000209
MOV000394,ACT000432
MOV000394,ACT000284
MOV000394,ACT000504
MOV000394,ACT000496
MOV000394,ACT000177
MOV000394,ACT000329
MOV000394,ACT000367
MOV000394,ACT000491
MOV000394,ACT000520
MOV000394,ACT000379
MOV000394,ACT000151
MOV000394,ACT000107
MOV000394,ACT000235
MOV000395,ACT000212
MOV000395,ACT000215
MOV000395,ACT000136
MOV000395,ACT000211
MOV000395,ACT000401
MOV000395,ACT000462
MOV000395,ACT000127
MOV000395,ACT000044
MOV000395,ACT000453
MOV000395,ACT000076
MOV000395,ACT000112
MOV000395,ACT000480
MOV000395,ACT000395
MOV000396,ACT000404
MOV000396,ACT000344
MOV000396,ACT000368
MOV000396,ACT000089
MOV000396,ACT000450
MOV000396,ACT000424
MOV000396,ACT000104
MOV000396,ACT000151
MOV000396,ACT000170
MOV000396,ACT000113
MOV000396,ACT000133
MOV000396,ACT000008
MOV000397,ACT000249
MOV000397,ACT000321
MOV000397,ACT000218
MOV000397,ACT000270
MOV000397,ACT000386
MOV000397,ACT000541
MOV000397,ACT000048
MOV000397,ACT000166
MOV000397,ACT000183
MOV000397,ACT000356
MOV000397,ACT000268
MOV000397,ACT000264
MOV000398,ACT000557
MOV000398,ACT000408
MOV000398,ACT000321
MOV000398,ACT000545
MOV000398,ACT000056
MOV000398,ACT000121
MOV000398,ACT000355
MOV000398,ACT000502
MOV000398,ACT000184
MOV000398,ACT000391
MOV000399,ACT000316
MOV000399,ACT000014
MOV000399,ACT000343
MOV000399,ACT000265
MOV000399,ACT000198
MOV000399,ACT000260
MOV000400,ACT000163
MOV000400,ACT000337
MOV000400,ACT000376
MOV000400,ACT000559
MOV000400,ACT000116
MOV000400,ACT000433
MOV000400,ACT000197
MOV000400,ACT000541
MOV000400,ACT000341
MOV000400,ACT000390
MOV000400,ACT000414
MOV000401,ACT000257
MOV000401,ACT000258
MOV000401,ACT000338
MOV000401,ACT000217
MOV000401,ACT000175
MOV000402,ACT000010
MOV000402,ACT000266
MOV000402,ACT000392
MOV000402,ACT000441
MOV000402,ACT000117
MOV000402,ACT000480
MOV000402,ACT000077
MOV000402,ACT000422
MOV000402,ACT000144
MOV000402,ACT000501
MOV000402,ACT000114
MOV000402,ACT000106
MOV000402,ACT000068
MOV000402,ACT000395
MOV000403,ACT000382
MOV000403,ACT000437
MOV000403,ACT000279
MOV000403,ACT000207
MOV000403,ACT000135
MOV000403,ACT000298
MOV000403,ACT000443
MOV000403,ACT000469
MOV000403,ACT000244
MOV000403,ACT000162
MOV000403,ACT000291
MOV000403,ACT000172
MOV000403,ACT000368
MOV000403,ACT000450
MOV000404,ACT000127
MOV000404,ACT000531
MOV000404,ACT000008
MOV000404,ACT000424
MOV000404,ACT000252
MOV000404,ACT000548
MOV000405,ACT000064
MOV000405,ACT000190
MOV000405,ACT000332
MOV000405,ACT000122
MOV000405,ACT000386
MOV000405,ACT000516
MOV000405,ACT000524
MOV000405,ACT000414
MOV000405,ACT000410
MOV000405,ACT000497
MOV000405,ACT000096
MOV000405,ACT000276
MOV000405,ACT000068
MOV000405,ACT000297
MOV000406,ACT000036
MOV000406,ACT000239
MOV000406,ACT000026
MOV000406,ACT000152
MOV000406,ACT000248
MOV000406,ACT000396
MOV000406,ACT000315
MOV000406,ACT000374
MOV000406,ACT000011
MOV000406,ACT000436
MOV000406,ACT000512
MOV000406,ACT000332
MOV000406,ACT000557
MOV000406,ACT000410
MOV000407,ACT000429
MOV000407,ACT000202
MOV000407,ACT000073
MOV000407,ACT000170
MOV000407,ACT000235
MOV000407,ACT000322
MOV000407,ACT000136
MOV000407,ACT000364
MOV000408,ACT000542
MOV000408,ACT000496
MOV000408,ACT000198
MOV000408,ACT000474
MOV000408,ACT000003
MOV000408,ACT000492
MOV000408,ACT000361
MOV000408,ACT000517
MOV000408,ACT000150
MOV000408,ACT000468
MOV000408,ACT000372
MOV000408,ACT000437
MOV000408,ACT000017
MOV000408,ACT000222
MOV000409,ACT000525
MOV000409,ACT000282
MOV000409,ACT000417
MOV000409,ACT000521
MOV000409,ACT000325
MOV000409,ACT000137
MOV000409,ACT000165
MOV000409,ACT000401
MOV000409,ACT000455
MOV000409,ACT000407
MOV000409,ACT000499
MOV000409,ACT000376
MOV000409,ACT000556
MOV000410,ACT000042
MOV000410,ACT000323
MOV000410,ACT000068
MOV000410,ACT000260
MOV000410,ACT000147
MOV000410,ACT000277
MOV000410,ACT000485
MOV000411,ACT000188
MOV000411,ACT000184
MOV000411,ACT000291
MOV000411,ACT000190
MOV000411,ACT000229
MOV000411,ACT000103
MOV000411,ACT000432
MOV000411,ACT000306
MOV000411,ACT000008
MOV000411,ACT000201
MOV000411,ACT000309
MOV000411,ACT000160
MOV000411,ACT000146
MOV000411,ACT000109
MOV000411,ACT000338
MOV000412,ACT000476
MOV000412,ACT000399
MOV000412,ACT000083
MOV000412,ACT000549
MOV000412,ACT000371
MOV000412,ACT000533
MOV000412,ACT000016
MOV000412,ACT000117
MOV000412,ACT000160
MOV000412,ACT000187
MOV000412,ACT000027
MOV000412,ACT000042
MOV000412,ACT000481
MOV000413,ACT000002
MOV000413,ACT000139
MOV000413,ACT000274
MOV000413,ACT000518
MOV000413,ACT000520
MOV000413,ACT000158
MOV000414,ACT000465
MOV000414,ACT000233
MOV000414,ACT000488
MOV000414,ACT000425
MOV000414,ACT000109
MOV000414,ACT000002
MOV000414,ACT000156
MOV000414,ACT000458
MOV000414,ACT000034
MOV000414,ACT000453
MOV000414,ACT000337
MOV000414,ACT000020
MOV000415,ACT000558
MOV000415,ACT000365
MOV000415,ACT000395
MOV000415,ACT000488
MOV000415,ACT000178
MOV000415,ACT000182
MOV000415,ACT000441
MOV000415,ACT000203
MOV000415,ACT000519
MOV000415,ACT000164
MOV000415,ACT000518
MOV000415,ACT000083
MOV000416,ACT000441
MOV000416,ACT000089
MOV000416,ACT000358
MOV000416,ACT000060
MOV000416,ACT000161
MOV000416,ACT000194
MOV000416,ACT000217
MOV000416,ACT000117
MOV000416,ACT000529
MOV000416,ACT000339
MOV000417,ACT000229
MOV000417,ACT000259
MOV000417,ACT000303
MOV000417,ACT000289
MOV000417,ACT000442
MOV000417,ACT000050
MOV000417,ACT000522
MOV000417,ACT000544
MOV000418,ACT000151
MOV000418,ACT000419
MOV000418,ACT000559
MOV000418,ACT000423
MOV000418,ACT000059
MOV000418,ACT000136
MOV000418,ACT000558
MOV000418,ACT000329
MOV000418,ACT000442
MOV000418,ACT000243
MOV000418,ACT000034
MOV000419,ACT000065
MOV000419,ACT000390
MOV000419,ACT000165
MOV000419,ACT000315
MOV000419,ACT000340
MOV000419,ACT000182
MOV000419,ACT000457
MOV000419,ACT000173
MOV000419,ACT000540
MOV000419,ACT000459
MOV000419,ACT000178
MOV000419,ACT000012
MOV000419,ACT000037
MOV000419,ACT000076
MOV000419,ACT000407
MOV000420,ACT000354
MOV000420,ACT000306
MOV000420,ACT000444
MOV000420,ACT000395
MOV000420,ACT000005
MOV000420,ACT000480
MOV000420,ACT000002
MOV000420,ACT000522
MOV000420,ACT000086
MOV000420,ACT000123
MOV000420,ACT000342
MOV000420,ACT000429
MOV000420,ACT000074
MOV000420,ACT000020
MOV000420,ACT000485
MOV000421,ACT000111
MOV000421,ACT000525
MOV000421,ACT000401
MOV000421,ACT000318
MOV000421,ACT000160
MOV000421,ACT000279
MOV000421,ACT000430
MOV000421,ACT000421
MOV000421,ACT000458
MOV000421,ACT000392
MOV000421,ACT000125
MOV000422,ACT000414
MOV000422,ACT000006
MOV000422,ACT000303
MOV000422,ACT000120
MOV000422,ACT000426
MOV000422,ACT000556
MOV000422,ACT000536
MOV000422,ACT000218
MOV000422,ACT000206
MOV000422,ACT000488
MOV000423,ACT000390
MOV000423,ACT000332
MOV000423,ACT000364
MOV000423,ACT000478
MOV000423,ACT000547
MOV000423,ACT000037
MOV000423,ACT000387
MOV000423,ACT000155
MOV000423,ACT000551
MOV000423,ACT000278
MOV000423,ACT000473
MOV000423,ACT000399
MOV000424,ACT000056
MOV000424,ACT000544
MOV000424,ACT000231
MOV000424,ACT000408
MOV000424,ACT000233
MOV000424,ACT000550
MOV000424,ACT000462
MOV000424,ACT000496
MOV000424,ACT000348
MOV000424,ACT000131
MOV000424,ACT000326
MOV000424,ACT000080
MOV000425,ACT000377
MOV000425,ACT000113
MOV000425,ACT000368
MOV000425,ACT000225
MOV000425,ACT000503
MOV000425,ACT000439
MOV000425,ACT000106
MOV000425,ACT000364
MOV000426,ACT000003
MOV000426,ACT000282
MOV000426,ACT000414
MOV000426,ACT000264
MOV000426,ACT000545
MOV000426,ACT000032
MOV000426,ACT000229
MOV000426,ACT000269
MOV000426,ACT000024
MOV000427,ACT000198
MOV000427,ACT000201
MOV000427,ACT000435
MOV000427,ACT000268
MOV000427,ACT000249
MOV000427,ACT000177
MOV000427,ACT000282
MOV000427,ACT000528
MOV000427,ACT000303
MOV000428,ACT000197
MOV000428,ACT000506
MOV000428,ACT000170
MOV000428,ACT000451
MOV000428,ACT000333
MOV000428,ACT000452
MOV000428,ACT000529
MOV000428,ACT000108
MOV000428,ACT000213
MOV000428,ACT000368
MOV000428,ACT000184
MOV000429,ACT000452
MOV000429,ACT000165
MOV000429,ACT000381
MOV000429,ACT000255
MOV000429,ACT000284
MOV000429,ACT000333
MOV000430,ACT000016
MOV000430,ACT000403
MOV000430,ACT000189
MOV000430,ACT000321
MOV000430,ACT000500
MOV000430,ACT000286
MOV000430,ACT000419
MOV000430,ACT000203
MOV000431,ACT000340
MOV000431,ACT000405
MOV000431,ACT000015
MOV000431,ACT000341
MOV000431,ACT000394
MOV000431,ACT000305
MOV000431,ACT000004
MOV000431,ACT000057
MOV000432,ACT000479
MOV000432,ACT000004
MOV000432,ACT000160
MOV000432,ACT000446
MOV000432,ACT000430
MOV000432,ACT000141
MOV000432,ACT000523
MOV000432,ACT000115
MOV000432,ACT000005
MOV000432,ACT000338
MOV000432,ACT000090
MOV000432,ACT000549
MOV000433,ACT000016
MOV000433,ACT000079
MOV000433,ACT000272
MOV000433,ACT000003
MOV000433,ACT000515
MOV000433,ACT000422
MOV000433,ACT000417
MOV000434,ACT000033
MOV000434,ACT000550
MOV000434,ACT000559
MOV000434,ACT000097
MOV000434,ACT000272
MOV000434,ACT000269
MOV000434,ACT000476
MOV000434,ACT000095
MOV000434,ACT000166
MOV000434,ACT000165
MOV000434,ACT000504
MOV000434,ACT000497
MOV000435,ACT000255
MOV000435,ACT000542
MOV000435,ACT000496
MOV000435,ACT000366
MOV000435,ACT000247
MOV000436,ACT000142
MOV000436,ACT000211
MOV000436,ACT000191
MOV000436,ACT000541
MOV000436,ACT000361
MOV000436,ACT000552
MOV000436,ACT000274
MOV000436,ACT000007
MOV000436,ACT000397
MOV000436,ACT000470
MOV000436,ACT000528
MOV000436,ACT000267
MOV000436,ACT000330
MOV000436,ACT000522
MOV000436,ACT000061
MOV000437,ACT000037
MOV000437,ACT000405
MOV000437,ACT000195
MOV000437,ACT000546
MOV000437,ACT000400
MOV000438,ACT000421
MOV000438,ACT000083
MOV000438,ACT000310
MOV000438,ACT000040
MOV000438,ACT000399
MOV000438,ACT000249
MOV000438,ACT000150
MOV000438,ACT000018
MOV000438,ACT000141
MOV000438,ACT000322
MOV000439,ACT000505
MOV000439,ACT000298
MOV000439,ACT000264
MOV000439,ACT000213
MOV000439,ACT000479
MOV000439,ACT000429
MOV000439,ACT000035
MOV000439,ACT000141
MOV000439,ACT000490
MOV000439,ACT000146
MOV000439,ACT000196
MOV000439,ACT000415
MOV000439,ACT000347
MOV000440,ACT000285
MOV000440,ACT000086
MOV000440,ACT000326
MOV000440,ACT000296
MOV000440,ACT000304
MOV000440,ACT000021
MOV000440,ACT000450
MOV000440,ACT000055
MOV000440,ACT000045
MOV000440,ACT000483
MOV000440,ACT000386
MOV000440,ACT000362
MOV000440,ACT000254
MOV000440,ACT000464
MOV000441,ACT000525
MOV000441,ACT000097
MOV000441,ACT000120
MOV000441,ACT000249
MOV000441,ACT000191
MOV000441,ACT000421
MOV000441,ACT000092
MOV000441,ACT000358
MOV000441,ACT000554
MOV000441,ACT000196
MOV000441,ACT000181
MOV000441,ACT000333
MOV000442,ACT000064
MOV000442,ACT000220
MOV000442,ACT000501
MOV000442,ACT000152
MOV000442,ACT000040
MOV000442,ACT000547
MOV000442,ACT000232
MOV000442,ACT000305
MOV000443,ACT000468
MOV000443,ACT000133
MOV000443,ACT000425
MOV000443,ACT000420
MOV000443,ACT000464
MOV000443,ACT000369
MOV000443,ACT000079
MOV000443,ACT000235
MOV000443,ACT000311
MOV000443,ACT000257
MOV000443,ACT000091
MOV000444,ACT000003
MOV000444,ACT000534
MOV000444,ACT000515
MOV000444,ACT000146
MOV000444,ACT000555
MOV000444,ACT000172
MOV000444,ACT000446
MOV000444,ACT000510
MOV000444,ACT000010
MOV000444,ACT000069
MOV000445,ACT000118
MOV000445,ACT000383
MOV000445,ACT000454
MOV000445,ACT000329
MOV000445,ACT000483
MOV000445,ACT000363
MOV000446,ACT000049
MOV000446,ACT000413
MOV000446,ACT000295
MOV000446,ACT000159
MOV000446,ACT000249
MOV000446,ACT000473
MOV000446,ACT000284
MOV000446,ACT000338
MOV000446,ACT000303
MOV000446,ACT000495
MOV000446,ACT000212
MOV000446,ACT000309
MOV000446,ACT000463
MOV000446,ACT000406
MOV000447,ACT000113
MOV000447,ACT000288
MOV000447,ACT000461
MOV000447,ACT000269
MOV000447,ACT000472
MOV000447,ACT000553
MOV000447,ACT000265
MOV000447,ACT000261
MOV000447,ACT000301
MOV000447,ACT000313
MOV000447,ACT000260
MOV000447,ACT000136
MOV000447,ACT000350
MOV000447,ACT000256
MOV000447,ACT000053
MOV000448,ACT000402
MOV000448,ACT000454
MOV000448,ACT000452
MOV000448,ACT000161
MOV000448,ACT000362
MOV000448,ACT000095
MOV000448,ACT000230
MOV000448,ACT000350
MOV000448,ACT000531
MOV000448,ACT000468
MOV000448,ACT000494
MOV000448,ACT000139
MOV000448,ACT000382
MOV000449,ACT000369
MOV000449,ACT000403
MOV000449,ACT000290
MOV000449,ACT000306
MOV000449,ACT000509
MOV000449,ACT000085
MOV000449,ACT000256
MOV000449,ACT000053
MOV000449,ACT000388
MOV000449,ACT000155
MOV000449,ACT000450
MOV000449,ACT000191
MOV000450,ACT000484
MOV000450,ACT000517
MOV000450,ACT000287
MOV000450,ACT000531
MOV000450,ACT000467
MOV000450,ACT000228
MOV000450,ACT000324
MOV000450,ACT000363
MOV000450,ACT000220
MOV000450,ACT000372
MOV000451,ACT000344
MOV000451,ACT000092
MOV000451,ACT000281
MOV000451,ACT000107
MOV000451,ACT000046
MOV000451,ACT000049
MOV000451,ACT000551
MOV000451,ACT000319
MOV000451,ACT000215
MOV000451,ACT000474
MOV000451,ACT000238
MOV000452,ACT000182
MOV000452,ACT000418
MOV000452,ACT000312
MOV000452,ACT000508
MOV000452,ACT000341
MOV000452,ACT000081
MOV000452,ACT000084
MOV000452,ACT000224
MOV000452,ACT000248
MOV000452,ACT000253
MOV000452,ACT000480
MOV000452,ACT000140
MOV000453,ACT000050
MOV000453,ACT000487
MOV000453,ACT000214
MOV000453,ACT000116
MOV000453,ACT000105
MOV000453,ACT000558
MOV000453,ACT000459
MOV000453,ACT000278
MOV000453,ACT000161
MOV000453,ACT000322
MOV000453,ACT000124
MOV000453,ACT000497
MOV000454,ACT000047
MOV000454,ACT000223
MOV000454,ACT000445
MOV000454,ACT000417
MOV000454,ACT000544
MOV000454,ACT000213
MOV000454,ACT000050
MOV000454,ACT000432
MOV000454,ACT000241
MOV000455,ACT000350
MOV000455,ACT000058
MOV000455,ACT000413
MOV000455,ACT000420
MOV000455,ACT000283
MOV000455,ACT000402
MOV000456,ACT000139
